"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","dropOffNorm","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg2029","fg3039","fg4049","fg50","xp","points"
"ROBGRONKOWSKI","TE","NE","average","Rob Gronkowski",837,2015,1,1,225.8,263.3,111.801336462275,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,12.1248426769162,0,0,0,0,0,0,0,0,0,86.54,141,1106.86666666667,9.55,0,0.15,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.926666666667
"ROBGRONKOWSKI","TE","NE","averageRobust","Rob Gronkowski",837,2015,1,1,225.8,263.3,114.834824036458,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,12.6752576029688,0,0,0,0,0,0,0,0,0,86.2,141,1110.6,10.0000376239515,0,0.15,0.300035751429578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.96015424085
"ROBGRONKOWSKI","TE","NE","averageWeighted","Rob Gronkowski",837,2015,1,1,225.8,263.3,111.801336462275,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,12.1248426769162,0,0,0,0,0,0,0,0,0,86.54,141,1106.86666666667,9.55,0,0.15,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.926666666667
"ROBGRONKOWSKI","TE","NE","cbs","Rob Gronkowski",837,2015,1,1,225.8,263.3,121.174669795609,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,7.82100240351736,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,141,1160,10.9,0,0.15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.3
"ROBGRONKOWSKI","TE","NE","espn","Rob Gronkowski",837,2015,1,1,225.8,263.3,114.174669795609,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,8.65514579618652,0,0,0,0,0,0,0,0,0,88,141,1089,10,0,0.15,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.3
"LEVEONBELL","RB","PIT","fox","Le'Veon Bell",640,2015,1,1,268.9,349.9,119.444891561168,3.22072368421053,3.94763534251152,13.832658,2.7326,8.65475415073629,NA,NA,NA,NA,NA,NA,251,1068,11,77,79,741,5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.9
"ROBGRONKOWSKI","TE","NE","fp","Rob Gronkowski",837,2015,1,1,225.8,263.3,114.394669795609,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,8.15969448087243,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.3,141,1101.2,10.4,0,0.15,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.52
"ROBGRONKOWSKI","TE","NE","nfl","Rob Gronkowski",837,2015,1,1,225.8,263.3,117.714669795609,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,7.90429680490994,0,0,0,NA,NA,NA,0,NA,NA,86.54,141,1133,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.84
"ROBGRONKOWSKI","TE","NE","yahoo","Rob Gronkowski",837,2015,1,1,225.8,263.3,120.274669795609,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,11.3205775547301,0,0,0,0,0,0,0,0,0,90.4,141,1120,10,0,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.4
"ANTONIOBROWN","WR","PIT","average","Antonio Brown",57,2015,1,2,311.2,347.1,78.3466980589988,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,8.9636283469407,0,0,0,0,0,0,3.55,21.28,0.22,114.3,171,1547.31666666667,9.38333333333333,1.1,0.15,1.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.329666666667
"ANTONIOBROWN","WR","PIT","averageRobust","Antonio Brown",57,2015,1,2,311.2,347.1,79.6078652191736,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,8.80586063702651,0,0,0,0,0,0,4.73215507455663,26.4119633915932,0,115.75,171,1546.49997618449,9.4999399782055,1.1,0.15,1.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.590833826842
"ANTONIOBROWN","WR","PIT","averageWeighted","Antonio Brown",57,2015,1,2,311.2,347.1,78.3466980589988,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,8.96362834694069,0,0,0,0,0,0,3.55,21.28,0.22,114.3,171,1547.31666666667,9.38333333333333,1.1,0.15,1.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.329666666667
"MATTFORTE","RB","CHI","cbs","Matt Forte",693,2015,1,2,265.14,326.7,96.2448915611678,14.7322368421053,4.08764515105078,14.67774,3.2826,7.42506814253999,NA,NA,NA,NA,NA,NA,240,1006,7.5,92,77.6,725,3.4,0,0.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.7
"ANTONIOBROWN","WR","PIT","espn","Antonio Brown",57,2015,1,2,311.2,347.1,72.8670313923321,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,6.88833904185353,0,0,0,0,0,0,5,30,0,115,171,1513,9,1.1,0.15,1.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.85
"ROBGRONKOWSKI","TE","NE","fox","Rob Gronkowski",837,2015,1,2,225.8,263.3,83.6746697956086,10.9674342105263,2.20303394740315,4.52192999999997,3.1826,2.36049745902555,NA,NA,NA,NA,NA,NA,0,0,0,88,141,1038,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.8
"ANTONIOBROWN","WR","PIT","fp","Antonio Brown",57,2015,1,2,311.2,347.1,81.0870313923321,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,8.06780839393355,NA,NA,NA,NA,NA,NA,4.7,24.8,0,116.5,171,1535.9,9.9,1.1,0.15,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.07
"ANTONIOBROWN","WR","PIT","nfl","Antonio Brown",57,2015,1,2,311.2,347.1,92.1170313923321,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,5.55462979484436,0,0,0,NA,NA,NA,3.55,22,1,114.3,171,1580,10,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.1
"ANTONIOBROWN","WR","PIT","yahoo","Antonio Brown",57,2015,1,2,311.2,347.1,80.0770313923321,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,8.36533877110525,0,0,0,0,0,0,4.5,29.6,0.1,116,171,1529,9.4,1.1,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.06
"LEVEONBELL","RB","PIT","average","Le'Veon Bell",640,2015,1,3,268.9,349.9,65.1048915611678,3.22072368421053,3.94763534251152,13.832658,2.7326,3.22067572271964,0,0,0,0,0,0,242.7,1065.45,7.91666666666667,66.38,79,590.75,2.98333333333333,0,0.6,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.56
"LEVEONBELL","RB","PIT","averageRobust","Le'Veon Bell",640,2015,1,3,268.9,349.9,63.1198865829879,3.22072368421053,3.94763534251152,13.832658,2.7326,3.66311162698138,0,0,0,0,0,0,245.750022583223,1073.5,7.85,65.2,79,579.25,2.89999917030334,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.57499502182
"LEVEONBELL","RB","PIT","averageWeighted","Le'Veon Bell",640,2015,1,3,268.9,349.9,65.1048915611678,3.22072368421053,3.94763534251152,13.832658,2.7326,3.22067572271966,0,0,0,0,0,0,242.7,1065.45,7.91666666666667,66.38,79,590.75,2.98333333333333,0,0.6,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.56
"ANTONIOBROWN","WR","PIT","cbs","Antonio Brown",57,2015,1,3,311.2,347.1,86.3170313923321,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,6.41510974443738,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,171,1580,10,1.1,0.15,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.3
"JIMMYGRAHAM","TE","SEA","espn","Jimmy Graham",504,2015,2,3,184.7,219.2,52.4246697956086,35.59375,3.58665628153267,10.608003,7.4739,0.16965131398376,0,0,0,0,0,0,0,0,0,65,99.1,774,9,0,0.1,1.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.55
"JIMMYGRAHAM","TE","SEA","fox","Jimmy Graham",504,2015,2,3,184.7,219.2,77.0746697956086,35.59375,3.58665628153267,10.608003,7.4739,4.58792264152321,NA,NA,NA,NA,NA,NA,0,0,0,82,99.1,1032,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.2
"JIMMYGRAHAM","TE","SEA","fp","Jimmy Graham",504,2015,2,3,184.7,219.2,60.5246697956086,35.59375,3.58665628153267,10.608003,7.4739,0.543135726547914,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9,99.1,837.5,8.7,0,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.65
"LEVEONBELL","RB","PIT","nfl","Le'Veon Bell",640,2015,1,3,268.9,349.9,88.4248915611678,3.22072368421053,3.94763534251152,13.832658,2.7326,5.09292142772605,0,0,0,NA,NA,NA,242.7,1165,10,66.38,79,600,3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.88
"ADRIANPETERSON","RB","MIN","yahoo","Adrian Peterson",9,2015,1,3,248.833333333333,290.1,56.0448915611678,2.13157894736842,4.32092495682299,17.19816,1.6413,4.47850740263938,0,0,0,0,0,0,283,1324,9.2,49.9,63.1,420,2,0,0.3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.5
"JIMMYGRAHAM","TE","SEA","average","Jimmy Graham",504,2015,2,4,184.7,219.2,59.5096697956086,35.59375,3.58665628153267,10.608003,7.4739,1.84660305778647,0,0,0,0,0,0,0,0,0,67.56,99.1,869.25,8.16666666666667,0,0.1,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.635
"JIMMYGRAHAM","TE","SEA","averageRobust","Jimmy Graham",504,2015,2,4,184.7,219.2,57.7246697956086,35.59375,3.58665628153267,10.608003,7.4739,1.60096714810675,0,0,0,0,0,0,0,0,0,65.4,99.1,865.5,8.3,0,0.1,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.85
"JIMMYGRAHAM","TE","SEA","averageWeighted","Jimmy Graham",504,2015,2,4,184.7,219.2,59.5096697956086,35.59375,3.58665628153267,10.608003,7.4739,1.84660305778647,0,0,0,0,0,0,0,0,0,67.56,99.1,869.25,8.16666666666667,0,0.1,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.635
"GREGOLSEN","TE","CAR","cbs","Greg Olsen",404,2015,2,4,161.9,209.38,67.1746697956086,46.675,4.71405973966968,17.42055,8.04455,0.615312103875602,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,105,980,5.5,0,0.05,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.3
"TRAVISKELCE","TE","KC","espn","Travis Kelce",971,2015,3,4,178.8,207.98,52.2246697956086,51.8753289473684,2.78836134022677,5.52268500000001,7.4826,1.22972536469223,0,0,0,0,0,0,0,0,0,77,109,838,6,0,0.4,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.35
"ANDREWLUCK","QB","IND","fox","Andrew Luck",43,2015,1,4,325.16,351.04,67.0586524080367,19.9348684210526,3.94952551874748,9.310728,6.0152,1.27094918870201,587,387,200,4911,35,15,71,278,2,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.24
"GREGOLSEN","TE","CAR","fp","Greg Olsen",404,2015,3,4,161.9,209.38,58.4146697956086,46.675,4.71405973966968,17.42055,8.04455,0.936402668748578,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6,105,914.4,5.6,0,0.05,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.54
"AARONRODGERS","QB","GB","nfl","Aaron Rodgers",5,2015,1,4,296.28,351.44,74.2586524080367,26.7085526315789,3.71705459146671,7.90670579999995,5.0326,0.226730007682043,534.2,351.2,183,4591,35,8,48.38,238,3,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.44
"TRAVISKELCE","TE","KC","yahoo","Travis Kelce",971,2015,2,4,178.8,207.98,50.6746697956086,51.8753289473684,2.78836134022677,5.52268500000001,7.4826,0.809751943873609,0,0,0,0,0,0,0,0,0,76.6,109,830,5.8,0,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.8
"ANDREWLUCK","QB","IND","average","Andrew Luck",43,2015,1,5,325.16,351.04,56.6653190747034,19.9348684210526,3.94952551874748,9.310728,6.0152,2.22625493519102,623.4,388.5,234.9,4704.25,35.55,15.7166666666667,60.08,273.1,2.4,0,0,0,0,0,0.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.846666666667
"ANDREWLUCK","QB","IND","averageRobust","Andrew Luck",43,2015,1,5,325.16,351.04,56.068034573482,19.9348684210526,3.94952551874748,9.310728,6.0152,2.37921467878819,626.4,388.5,240.9,4707.5,35.6499456961126,15.9,58.5,268,2.4999332301658,0,0,0,0,0,0.5,4.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.249382165445
"ANDREWLUCK","QB","IND","averageWeighted","Andrew Luck",43,2015,1,5,325.16,351.04,56.6653190747034,19.9348684210526,3.94952551874748,9.310728,6.0152,2.22625493519102,623.4,388.5,234.9,4704.25,35.55,15.7166666666667,60.08,273.1,2.4,0,0,0,0,0,0.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.846666666667
"JAMAALCHARLES","RB","KC","cbs","Jamaal Charles",439,2015,2,5,267.4,295.7,61.6782248945012,3.53848684210526,3.71458454853594,12.201798,2.3326,1.27946337583994,NA,NA,NA,NA,NA,NA,218,1049,9.8,47.8,69.4,387,7.6,0,0.766666666666667,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.133333333333
"ANDREWLUCK","QB","IND","espn","Andrew Luck",43,2015,1,5,325.16,351.04,48.6786524080367,19.9348684210526,3.94952551874748,9.310728,6.0152,0.943761128804812,622,383,239,4504,37,17,56,265,2,0,0,0,0,0,0.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.86
"MATTFORTE","RB","CHI","fox","Matt Forte",693,2015,2,5,265.14,326.7,58.8448915611679,14.7322368421053,4.08764515105078,14.67774,3.2826,0.260014073198086,NA,NA,NA,NA,NA,NA,255,1043,10,62,77.6,510,3,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.3
"JAMAALCHARLES","RB","KC","fp","Jamaal Charles",439,2015,1,5,267.4,295.7,54.0882248945012,3.53848684210526,3.71458454853594,12.201798,2.3326,0.0584349832628565,NA,NA,NA,NA,NA,NA,234.4,1126.3,9.1,52.2,69.4,437.8,4.5,0,0.766666666666667,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.543333333333
"ANDREWLUCK","QB","IND","nfl","Andrew Luck",43,2015,2,5,325.16,351.04,73.8586524080367,19.9348684210526,3.94952551874748,9.310728,6.0152,2.22866820492661,623.4,388.5,234.9,4796,36,14,60.08,252,3,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.04
"ANDREWLUCK","QB","IND","yahoo","Andrew Luck",43,2015,1,5,325.16,351.04,47.9786524080367,19.9348684210526,3.94952551874748,9.310728,6.0152,1.24749620393464,623.4,388.5,234.9,4459,37,16.3,56.9,268,2.1,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.16
"MATTFORTE","RB","CHI","average","Matt Forte",693,2015,2,6,265.14,326.7,55.4565582278345,14.7322368421053,4.08764515105078,14.67774,3.2826,1.29496815192466,0,0,0,0,0,0,245.88,1026.33333333333,6.86666666666667,70.42,77.6,586.183333333333,2.7,0,0.6,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.911666666667
"JAMAALCHARLES","RB","KC","averageRobust","Jamaal Charles",439,2015,2,6,267.4,295.7,51.1948915611678,3.53848684210526,3.71458454853594,12.201798,2.3326,0.502846126788303,0,0,0,0,0,0,238.7,1137.5,9.45,50.4,69.4,423,3.75,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.65
"MATTFORTE","RB","CHI","averageWeighted","Matt Forte",693,2015,2,6,265.14,326.7,55.4565582278345,14.7322368421053,4.08764515105078,14.67774,3.2826,1.29496815192464,0,0,0,0,0,0,245.88,1026.33333333333,6.86666666666667,70.42,77.6,586.183333333333,2.7,0,0.6,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.911666666667
"JIMMYGRAHAM","TE","SEA","cbs","Jimmy Graham",504,2015,3,6,184.7,219.2,59.5746697956086,35.59375,3.58665628153267,10.608003,7.4739,0.586470114684246,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,99.1,841,10,0,0.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.7
"EDDIELACY","RB","GB","espn","Eddie Lacy",351,2015,1,6,265.9,287.46,48.1648915611678,4.01019736842105,3.75553099733729,12.6021,2.1413,0.165161262486511,0,0,0,0,0,0,301,1332,10,45,55.5,318,2,0,0.65,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.62
"ANTONIOBROWN","WR","PIT","fox","Antonio Brown",57,2015,1,6,311.2,347.1,56.2170313923321,4.96611842105263,3.52842098793308,9.97048499999999,1.8413,6.50214426001974,NA,NA,NA,NA,NA,NA,0,0,0,104,171,1546,8,1.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.2
"DEMARYIUSTHOMAS","WR","DEN","fp","Demaryius Thomas",290,2015,2,6,294.7,322.54,53.5536980589987,12.1776315789474,3.88813071719622,10.751321,6.9391,2.83035896375727,NA,NA,NA,NA,NA,NA,0,0,0,101.7,163,1385.7,11.4,0,0.433333333333333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.536666666667
"JULIOJONES","WR","ATL","nfl","Julio Jones",559,2015,2,6,273.3,324.88,69.8970313923321,8.72927631578947,4.67844269605829,18.362001,1.9413,1.52224454509688,0,0,0,NA,NA,NA,1.4,12,NA,103.18,162,1545,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.88
"JULIOJONES","WR","ATL","yahoo","Julio Jones",559,2015,2,6,273.3,324.88,47.8870313923321,8.72927631578947,4.67844269605829,18.362001,1.9413,1.58552619816262,0,0,0,0,0,0,1.9,12.7,0.1,108,162,1432,8.6,0,0.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.87
"JAMAALCHARLES","RB","KC","average","Jamaal Charles",439,2015,3,7,267.4,295.7,52.3032248945012,3.53848684210526,3.71458454853594,12.201798,2.3326,2.16795942429672,0,0,0,0,0,0,239.48,1139.05,9.43333333333333,50.2,69.4,422.8,4.03333333333333,0,0.766666666666667,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.758333333333
"DEMARYIUSTHOMAS","WR","DEN","averageRobust","Demaryius Thomas",290,2015,2,7,294.7,322.54,50.9669987303799,12.1776315789474,3.88813071719622,10.751321,6.9391,2.35543479266322,0,0,0,0,0,0,0,0,0,100.999967338048,163,1393,11,0,0.3,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.949967338048
"JAMAALCHARLES","RB","KC","averageWeighted","Jamaal Charles",439,2015,3,7,267.4,295.7,52.3032248945012,3.53848684210526,3.71458454853594,12.201798,2.3326,2.16795942429672,0,0,0,0,0,0,239.48,1139.05,9.43333333333333,50.2,69.4,422.8,4.03333333333333,0,0.766666666666667,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.758333333333
"MARTELLUSBENNETT","TE","CHI","cbs","Martellus Bennett",683,2015,4,7,179.533333333333,201.233333333333,59.1080031289419,65.3549342105263,3.27702782939847,5.9304,11.7478,2.84335576890826,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,111,871,5,0,0.366666666666667,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.233333333333
"JAMAALCHARLES","RB","KC","espn","Jamaal Charles",439,2015,2,7,267.4,295.7,45.2182248945012,3.53848684210526,3.71458454853594,12.201798,2.3326,0.178990058766976,0,0,0,0,0,0,243,1118,8,55,69.4,473,3,0,0.766666666666667,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.673333333333
"DEMARCOMURRAY","RB","PHI","fox","DeMarco Murray",289,2015,3,7,219.8,284,53.5448915611678,14.5680921052632,4.94549118801714,21.134463,3.71195,0.505170199356277,NA,NA,NA,NA,NA,NA,274,1202,13,48,31.2,338,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284
"MATTFORTE","RB","CHI","fp","Matt Forte",693,2015,2,7,265.14,326.7,52.5548915611678,14.7322368421053,4.08764515105078,14.67774,3.2826,0.543908842701829,NA,NA,NA,NA,NA,NA,252.4,1062,6.5,69.1,77.6,575.1,2.4,0,0.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.01
"DEMARYIUSTHOMAS","WR","DEN","nfl","Demaryius Thomas",290,2015,3,7,294.7,322.54,67.5570313923321,12.1776315789474,3.88813071719622,10.751321,6.9391,3.15572110087493,0,0,0,NA,NA,NA,0,NA,NA,100.14,163,1484,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.54
"GREGOLSEN","TE","CAR","yahoo","Greg Olsen",404,2015,3,7,161.9,209.38,43.6746697956086,46.675,4.71405973966968,17.42055,8.04455,0.219001093911273,0,0,0,0,0,0,0,0,0,70.3,105,857,5.1,0,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.8
"DEMARYIUSTHOMAS","WR","DEN","average","Demaryius Thomas",290,2015,2,8,294.7,322.54,50.402031392332,12.1776315789474,3.88813071719622,10.751321,6.9391,2.80161857466686,0,0,0,0,0,0,0,0,0,100.14,163,1404.78333333333,10.8333333333333,0,0.433333333333333,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.385
"MATTFORTE","RB","CHI","averageRobust","Matt Forte",693,2015,3,8,265.14,326.7,50.299324229623,14.7322368421053,4.08764515105078,14.67774,3.2826,1.82932647750157,0,0,0,0,0,0,246.200077124395,1024.5,6.75,66.55,77.6,582.55,2.69990544474252,0,0.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.754432668455
"DEMARYIUSTHOMAS","WR","DEN","averageWeighted","Demaryius Thomas",290,2015,2,8,294.7,322.54,50.4020313923321,12.1776315789474,3.88813071719622,10.751321,6.9391,2.80161857466689,0,0,0,0,0,0,0,0,0,100.14,163,1404.78333333333,10.8333333333333,0,0.433333333333333,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.385
"ANDREWLUCK","QB","IND","cbs","Andrew Luck",43,2015,1,8,325.16,351.04,59.0386524080367,19.9348684210526,3.94952551874748,9.310728,6.0152,1.01435116850317,645,391,254,4838,33,15.9,61,317,3,NA,0,NA,NA,0,0.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.22
"GREGOLSEN","TE","CAR","espn","Greg Olsen",404,2015,4,8,161.9,209.38,44.3246697956086,46.675,4.71405973966968,17.42055,8.04455,1.99812586156414,0,0,0,0,0,0,0,0,0,71,105,866,5,0,0.05,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.45
"JAMAALCHARLES","RB","KC","fox","Jamaal Charles",439,2015,4,8,267.4,295.7,50.6448915611679,3.53848684210526,3.71458454853594,12.201798,2.3326,1.39664702174971,NA,NA,NA,NA,NA,NA,266,1226,12,43,69.4,375,2,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.1
"LEVEONBELL","RB","PIT","fp","Le'Veon Bell",640,2015,3,8,268.9,349.9,51.4648915611679,3.22072368421053,3.94763534251152,13.832658,2.7326,2.06272761213087,NA,NA,NA,NA,NA,NA,240.5,1060.7,7,65.2,79,558.5,2.4,0,0.6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.92
"GREGOLSEN","TE","CAR","nfl","Greg Olsen",404,2015,2,8,161.9,209.38,67.2546697956086,46.675,4.71405973966968,17.42055,8.04455,0.323462036911682,0,0,0,NA,NA,NA,0,NA,NA,72.38,105,950,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.38
"MARTELLUSBENNETT","TE","CHI","yahoo","Martellus Bennett",683,2015,4,8,179.533333333333,201.233333333333,43.2746697956086,65.3549342105263,3.27702782939847,5.9304,11.7478,0.809751943873618,0,0,0,0,0,0,0,0,0,73.3,111,793,5.5,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.4
"GREGOLSEN","TE","CAR","average","Greg Olsen",404,2015,3,9,161.9,209.38,49.9113364622752,46.675,4.71405973966968,17.42055,8.04455,0.06319762541505,0,0,0,0,0,0,0,0,0,72.38,105,886.066666666667,5.36666666666667,0,0.05,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.036666666667
"GREGOLSEN","TE","CAR","averageRobust","Greg Olsen",404,2015,3,9,161.9,209.38,49.6446697956086,46.675,4.71405973966968,17.42055,8.04455,0.180705729676421,0,0,0,0,0,0,0,0,0,72,105,890.2,5.3,0,0.05,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.77
"GREGOLSEN","TE","CAR","averageWeighted","Greg Olsen",404,2015,3,9,161.9,209.38,49.9113364622752,46.675,4.71405973966968,17.42055,8.04455,0.06319762541505,0,0,0,0,0,0,0,0,0,72.38,105,886.066666666667,5.36666666666667,0,0.05,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.036666666667
