"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"CHRISGIVENS","Chris Givens","WR","STL",190,70.8041064205219,115.3,80.4,48.4,76.2,NA,68.31,105.5,69.5,45.4,35,57.5,57,137,103.7,NA,14.31,0,0,0,2.49992464823537,73.1159047619048,70.8041064205219,182.6,33.6610088779484,56.2,10.8100915893396
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",191,70.7102876614532,86.58,106,66,48.1,NA,64.58,77.3,86.1,42.9,60,55.2,60,112.4,85.2,NA,63.8,0,0,0,94.0000161826519,71,70.7102876614532,165.5,20.6541528698039,30,6.89038951639689
"COBYFLEENER","Coby Fleener","TE","IND",192,70.6653851723081,101.44,78.1,53.4,73.3,NA,65.41,54.5,56.5,74.2,74,67.1,79.5,63.4,82.1,NA,71,0,0,0,0,72.9997142857143,70.6653851723081,174.2,12.6900067328241,17.7,4.86192603616856
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",193,70.6005460130709,NA,103.2,89.2,40.1,NA,85.68,93.7,56.7,62.9,87,59.5,67.5,91.8,72,NA,65,0,0,0,109.5,73.9013919413919,70.6005460130709,174.4,18.2383353660107,21.9,5.84128123855769
"JAMESWHITE","James White","RB","NE",194,69.9499939910624,NA,102.8,68.1,41.9,NA,63.6,59.3,55.5,53.9,98,45.7,79.5,NA,62.2,NA,78.19,0,0,0,87,67.3075,69.9499939910624,157.9,19.0810069575783,23.3,6.06569536483044
"ANDREROBERTS","Andre Roberts","WR","WAS",195,69.734131370601,15.94,71.5,72.2,80.2,NA,71.3,53.3,60.2,62,72.5,51.2,62,62.7,79.9,NA,85.85,0,0,0,1.35389605504679,66.8591774891775,69.734131370601,193.8,17.2142321165551,26.1,6.15451173484333
"ROYHELU","Roy Helu","RB","WAS",196,69.2874778551006,35.26,79.2,59.6,91.1,NA,72.32,83.5,57.3,52.6,66.5,62.9,73,88.5,84.9,NA,68.5,0,0,0,64.9999769028515,70.1937142857143,69.2874778551006,169.2,15.5243494670027,18.8,5.25841119956837
"CHRISTINEMICHAEL","Christine Michael","RB","SEA",197,68.4596376728807,NA,126.9,92.3,65,NA,88.96,54.8,41,59.3,48,70.8,43,27.5,114,NA,41.44,0,0,0,86.4999702900419,67.5010989010989,68.4596376728807,144.3,30.2381760744211,24.4,7.30571004319479
"JAMESSTARKS","James Starks","RB","GB",198,68.4498210925857,59.7,84.6,65.1,65.2,NA,68.33,80.6,55.9,55.3,66,46.8,64,93.3,96.3,NA,54.78,0,0,0,82.5,68.0566190476191,68.4498210925857,159.4,14.9649983753299,22.4,5.55916998446676
"TREMASON","Tre Mason","RB","STL",199,68.1491958444736,NA,101.5,80.7,77,NA,86.68,33,37.4,61.4,57,53.9,76,100.2,67.4,NA,20.77,0,0,0,90.0000555386643,64.7807692307692,68.1491958444736,162.9,24.9932050252843,20.4,6.37695885519188
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",200,67.9506524436273,59.66,75.3,82.7,48.8,NA,70.96,73.9,69,64,64,63.6,55.5,67.4,78,NA,78.5,0,0,0,0,68.6406666666667,67.9506524436273,183.5,9.48818768229768,21.6,4.92465466170119
"TRAVISKELCE","Travis Kelce","TE","KC",201,67.4002021808707,NA,83.1,59.7,48.5,NA,61.15,59.5,59.6,76,91,62.7,90,34.3,72.7,NA,77.7,0,0,0,0,63.1988095238095,67.4002021808707,161.9,16.3779773178998,22.2,5.68251895807403
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",202,67.2708257360159,33.02,83.5,84.2,68.9,NA,72.07,69.4,66.9,63.3,73,64.1,59,65.3,70.7,NA,63.71,0,0,0,4.4999905517221,66.8741558441559,67.2708257360159,170.8,12.1124905107755,25.8,5.60765596273689
"EDDIEROYAL","Eddie Royal","WR","SD",203,67.136593695577,96.06,71.2,37,62.4,NA,56.25,90.2,56.6,43.2,35,54,58,88.5,81.9,NA,56.91,0,0,0,2.00001410011028,65.6546753246753,67.136593695577,193.3,19.5872169572879,2.1,4.01201849269423
"DONALDBROWN","Donald Brown","RB","SD",204,67.0202667312252,84.54,80.9,55.5,72.4,NA,65.48,62.3,50.4,65.2,58,71.4,69.5,29.8,49.9,NA,67.4,0,0,0,88.65,65.3145,67.0202667312252,160.5,13.951054471943,21.3,5.34718466188763
"MIKETOLBERT","Mike Tolbert","RB","CAR",205,66.799222417469,66.76,80.6,64.3,74,NA,74.55,85.1,81.4,58.4,74,48,51.5,12,79.7,NA,63.9,0,0,0,64.8343277586098,65.4944047619048,66.799222417469,173.7,19.0403702550804,23.7,6.10129342118366
"DENARIUSMOORE","Denarius Moore","WR","OAK",206,66.449688064178,154.16,84.1,50.7,85.1,NA,63.2,74.4,34.7,33.6,18,61.7,75.5,91.5,79.3,NA,31.3,0,0,0,0,67.0666666666667,66.449688064178,178.6,34.2366835266078,18,7.07549784498749
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",207,66.4247121672805,75.18,64.7,52.7,49.2,NA,57.72,88.9,67.3,59.9,69,57.1,42,127.4,79,NA,66.4,0,0,0,62.5,67.9088333333333,66.4247121672805,180.6,20.9483694453192,15.4,5.47055139158162
"SCOTTCHANDLER","Scott Chandler","TE","BUF",208,63.707629051886,59.7,73.6,78.1,55.9,NA,71.13,84.1,76.2,50.4,47,46.1,45.5,61.7,64.9,NA,65.8,0,0,0,0,62.6350952380952,63.707629051886,217.3,12.730119104611,47.3,7.80502285003484
"NATEBURLESON","Nate Burleson","WR","CLE",209,63.6503290655114,69.34,63.4,58.2,64,NA,64.68,79.1,75.5,55.8,29.5,79.6,58,63.2,79,NA,49,0,0,0,1,63.0925,63.6503290655114,208,13.6057537925591,40.4,7.20865754665984
"JOHNBROWN","John Brown","WR","ARI",210,63.1996233202668,NA,54.2,103.5,NA,NA,56.85,38.5,47.7,65.6,86,64.9,39.5,NA,NA,NA,63.02,0,0,0,0,59.277702020202,63.1996233202668,170.8,20.1962802130601,31.1,6.95320427455456
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",211,62.7816964969765,-1.16,38.6,59,67.2,NA,41.22,72.7,59.7,68.2,85,55.9,36,82.4,92,NA,77.3,0,0,0,0,59.3738528138528,62.7816964969765,177.6,24.6092442650461,17.4,6.04016912067241
"LEVINETOILOLO","Levine Toilolo","TE","ATL",212,61.9744216436923,NA,65.1,67.4,NA,NA,49.49,62.5,48.7,60.4,74,46.1,39,76.5,78.5,NA,69.2,NA,0,NA,0,61.3527380952381,61.9744216436923,192.3,12.901400293978,23.6,5.46917149686203
"ZACHMILLER","Zach Miller","TE","SEA",213,61.7214384254532,145.22,72.2,50.1,45,NA,58.39,67.2,63.5,61.4,63,40,64,56.8,75.9,NA,55,0,0,0,0,65.0623095238095,61.7214384254532,219,24.937837320421,25,6.82808862653453
"JEROMESIMPSON","Jerome Simpson","WR","MIN",214,60.8501493143393,78.26,75.1,64.8,75.2,NA,63.15,65.8,34.7,38.2,23,53.7,68,96.3,74.2,NA,47,0,0,0,0,60.5857142857143,60.8501493143393,NA,19.8334983171024,NA,6.28281261657015
"MARLONBROWN","Marlon Brown","WR","BAL",215,59.6149963876704,64.72,73.4,38.1,60.3,NA,47.93,73.7,12.1,61.2,80,54.2,67,61.8,74.6,NA,51.1,0,0,0,0,58.9222597402597,59.6149963876704,194.7,17.6741202277278,25,6.09190124567056
"BRANDONLAFELL","Brandon LaFell","WR","NE",216,59.4484802523918,-0.06,77.6,66.4,86.1,NA,64.56,64.5,20.9,45,34,45.5,48,49.7,71.2,NA,64.1,0,0,0,1,54.2358506493507,59.4484802523918,160.4,23.1419212875492,26.2,6.76522007029416
"MYCHALRIVERA","Mychal Rivera","TE","OAK",217,59.4,NA,71.7,75,59.4,NA,55.91,39,59.5,40.4,56,50.7,64,37.9,70.9,NA,61,0,0,0,0,58.4699450549451,59.4,NA,12.303607767747,NA,4.75648378768484
"ALLENROBINSON","Allen Robinson","WR","JAC",218,58.3000604866358,NA,86.4,34.5,49.1,NA,41.77,74.5,31.5,69.2,69,65.5,42,84.2,61.3,NA,71.4,0,0,0,0,59.1976923076923,58.3000604866358,173.5,18.3893591723374,17.7,5.43956298038362
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",219,58.2393940645785,35.86,105,75.8,41.5,NA,45.78,65.1,64.3,36.7,34.5,41.9,65,NA,96.5,NA,50.6,0,0,0,79.1661768636771,57.6595604395604,58.2393940645785,170.6,23.052968883833,41.4,8.26543695195514
"ANDREBROWN","Andre Brown","RB","HOU",220,57.89621897452,59.66,NA,NA,34.2,NA,55.65,NA,NA,NA,NA,NA,NA,117.7,48.9,NA,NA,0,0,0,59.8285340537626,38.0116666666667,57.89621897452,162,31.9580650227763,18.9,6.93391927168281
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",221,57.6750799381452,31.34,60.2,74.2,71.8,NA,68.35,54.1,NA,66.1,65.5,63.3,47,11.9,72.1,NA,21.8,0,0,0,0,55.1464835164835,57.6750799381452,162.9,20.4760991377126,30.2,6.89220185409394
"JACEAMARO","Jace Amaro","TE","NYJ",222,56.2995345865316,NA,80.4,75.2,55.6,NA,62.96,80.8,15.6,36.2,52,51.9,51,26.2,62,NA,43.2,0,0,0,0,53.9867032967033,56.2995345865316,177.8,19.798197794179,13.8,5.19511340552305
"CJANDERSON","C.J. Anderson","RB","DEN",223,56.0561656331766,NA,71,38.2,74.6,NA,58.68,21.7,57,65.1,57,50.6,47.5,31.5,73.9,NA,51.58,0,0,0,80,53.5861538461538,56.0561656331766,176.8,16.1511341191055,15.6,5.00420353579692
"AUSTINSEFERIANJENKINS","Austin Seferian-Jenkins","TE","TB",224,55.9997050420211,NA,75.7,37.1,64.5,NA,51.48,73.2,23.7,54.4,71.5,50.4,NA,36.1,68.9,NA,44,0,0,0,0.5,55.6056776556777,55.9997050420211,194.2,16.8438830727863,33.6,6.86166337001994
"JORDANTODMAN","Jordan Todman","RB","JAC",225,55.2972329750203,67.8,69.8,34.2,73.4,NA,47.84,52.1,15.8,46.3,39,28.8,47.5,115.5,57.2,NA,58.1,0,0,0,62,54.6788571428571,55.2972329750203,182.1,23.9866151778926,24.8,6.71182267813099
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",226,55.1728091784504,80.92,71.1,51.4,50.4,NA,55.79,87.5,50.8,51.3,58,49.1,46,53.8,69,NA,45.5,0,0,0,0,57.9129047619048,55.1728091784504,210,13.2517788356014,37.7,6.90469439327248
"BRANDONBOSTICK","Brandon Bostick","TE","GB",227,54.8660413008428,NA,NA,68.3,45.4,NA,47.7,60.5,43,54.6,77,NA,35.5,NA,NA,NA,61.7,0,0,0,0,54.5333333333333,54.8660413008428,202.8,13.255669646524,36.8,6.81572629177538
"BRENTCELEK","Brent Celek","TE","PHI",228,54.4303152297796,53.36,74.2,58.7,47.5,NA,61.29,70.3,61.6,42.8,59,43.7,36.5,35.9,73.2,NA,47.2,0,0,0,0,55.1007619047619,54.4303152297796,NA,12.8558340328941,NA,4.86842151945358
"BRIANHOYER","Brian Hoyer","QB","CLE",229,54.2939766979058,178.68,36.56,57.38,66.82,NA,51.158,18.8,54.06,27.34,39.7,62.66,51.5,NA,149.38,NA,NA,139.5,77.75,56,9.00002766963325,64.9031666666667,54.2939766979058,202.2,48.2311959059191,39.6,10.6385588419341
"BRIANQUICK","Brian Quick","WR","STL",230,53.2996860212709,23.02,54.1,80.3,NA,NA,61.93,52.5,44.9,59.7,53,48.4,57.5,12.2,43.9,NA,76.2,NA,0,NA,0,51.3724358974359,53.2996860212709,193.7,18.5468596415701,29.1,6.58745010675621
"TEDGINN","Ted Ginn","WR","ARI",231,53.1472583149334,46.9,64.5,44.4,66,NA,52.08,81.7,23.7,32.7,35,37.1,32,77.7,66.2,NA,40.4,0,0,0,3.00004346869508,54.1588398268398,53.1472583149334,NA,18.2813610116851,NA,5.96819025916422
"BRANDONGIBSON","Brandon Gibson","WR","MIA",232,53.0795790660495,29.84,65.4,54.1,NA,NA,56.56,44.5,47,40.5,44.5,43,37,74,76.4,NA,80.5,NA,0,NA,0,53.2919871794872,53.0795790660495,191,16.1765439559559,6,4.05357949274468
"TIMWRIGHT","Timothy Wright","TE","TB",233,52.8999302428259,NA,57.4,80.5,NA,NA,46.29,32.2,24.6,59,48.5,55,64,53.1,65.2,NA,41.8,NA,0,NA,1,52.1920879120879,52.8999302428259,192,15.1041237345262,32.5,6.57611568850375
"AUSTINPETTIS","Austin Pettis","WR","STL",234,52.274334392782,92.4,55.8,64.1,NA,NA,37.55,65.3,7.9,8.5,NA,21.4,18,79.9,70.8,NA,NA,0,0,0,0,41.9352197802198,52.274334392782,NA,30.0158405149378,NA,8.34680044484767
"OWENDANIELS","Owen Daniels","TE","BAL",235,51.9995656887413,61.82,58.4,49.9,52.1,NA,49.87,50.5,34.8,54.7,58.5,56.8,10.5,50.9,66.2,NA,30.4,0,0,0,0,49.8910952380952,51.9995656887413,199.5,14.6208300338634,35.6,6.83493719086445
"KADEEMCAREY","Ka'Deem Carey","RB","CHI",236,51.2498977024765,NA,68.7,NA,59.4,NA,49.91,50.8,51.9,26.1,35.5,41.3,40,71.8,52.3,NA,43.7,0,0,0,60.9999675597027,49.2046153846154,51.2498977024765,174.5,13.1892831553316,16.6,4.80330760469687
"JERMICHAELFINLEY","Jermichael Finley","TE","GB",237,51.1405994400498,NA,59.8,NA,43.3,NA,45.9,NA,49.4,NA,14,NA,NA,NA,58.1,NA,NA,0,0,0,0,41.8982142857143,51.1405994400498,159.5,16.5811238059025,5.5,4.04493839802835
"ROBERTTURBIN","Robert Turbin","RB","SEA",238,50.8663888437319,34.54,61,61.8,23.6,NA,45.46,65.4,21.5,39.2,57,29.9,58.5,81.9,71.5,NA,24.38,0,0,0,63.25,47.4527857142857,50.8663888437319,190.8,19.6157909029244,47.2,8.49296567784972
"JOSHGORDON","Josh Gordon","WR","CLE",239,50.6634037685764,NA,NA,NA,57.4,NA,47,NA,47,NA,NA,19.5,NA,NA,66.8,NA,NA,0,0,0,0,28.8044444444444,50.6634037685764,128.2,17.7129331280847,23.7,5.96675590419149
"CODYLATIMER","Cody Latimer","WR","DEN",240,50.252263695682,NA,55.3,42.8,NA,NA,30.01,32.5,2.9,52.3,39,70.6,50.5,NA,63.5,NA,64.4,0,0,0,0,43.6328205128205,50.252263695682,178.5,19.3668378702076,32.9,7.04786407148311
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",241,49.6951522924469,NA,65,37.1,62.9,NA,54.32,73,NA,43.8,71,39.9,29.5,18.2,45.1,NA,28.39,0,0,0,67.60002230065,47.0770238095238,49.6951522924469,184.5,17.9017710948759,23.5,5.96603656301357
"JARVISLANDRY","Jarvis Landry","WR","MIA",242,49.4999900959622,NA,57.5,62.1,59.6,NA,49.48,75.5,10.4,52.3,59,42.6,67,2.7,27.4,NA,19.9,0,0,0,0,46.4826773226773,49.4999900959622,222,22.8717305075557,44,8.50522636267825
"PAULRICHARDSON","Paul Richardson","WR","SEA",243,49.4521838367204,NA,66.8,51.5,NA,NA,44.51,33.5,NA,55.1,59.5,37.7,67.5,NA,33.6,NA,31.1,NA,0,NA,0,49.5306060606061,49.4521838367204,223,13.944431345722,44,7.60043272819728
"ANDREWQUARLESS","Andrew Quarless","TE","GB",244,48.3754554385238,73.82,65.1,38,50.7,NA,46.01,58.5,24.7,32.5,19.5,57.4,47,64.7,80.1,NA,20.2,0,0,0,0,49.3082857142857,48.3754554385238,NA,19.5028600466701,NA,6.21579136031339
"STEPHENHILL","Stephen Hill","WR","NYJ",245,48.3499517169517,16.08,53.3,41,NA,NA,37.81,54.5,47.6,44.2,63,57.5,34.5,66.3,65.1,NA,22.1,0,0,0,0,42.9362987012987,48.3499517169517,178.5,15.8595846616809,3.5,3.77322624604312
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",246,47.992553611594,33.62,79.4,NA,59.2,NA,49.18,54.1,14.6,52.4,44.5,55.3,1,2.3,74.1,NA,34.58,0,0,0,2.00002484137528,42.7902097902098,47.992553611594,187.3,24.7354830774926,63.1,10.5905897301129
"JASONAVANT","Jason Avant","WR","CAR",247,47.9502414963251,33.18,73.6,38.6,48.1,NA,50.3,27.8,37.1,42.5,39,25.9,57,64.2,64.7,NA,47.6,0,0,0,0,47.8810714285714,47.9502414963251,NA,14.3627412517157,NA,5.17387561808449
"DAVANTEADAMS","Davante Adams","WR","GB",248,47.3352784416916,NA,86.8,64.5,45.4,NA,57.67,44.8,20,41,45,55.3,30.5,63.5,78.9,NA,27.1,0,0,0,0,50.2557342657343,47.3352784416916,180.6,19.6199229591524,13.8,5.17704501406488
"COLEBEASLEY","Cole Beasley","WR","DAL",249,46.8185788456311,-0.52,69.2,42.2,54.3,NA,51.26,62.3,34.9,35,36,41,31,64.4,59.2,NA,44.3,0,0,0,0,44.3376623376623,46.8185788456311,NA,17.8926039726776,NA,5.88938817403695
"MARCELREECE","Marcel Reece","RB","OAK",250,46.6004958739475,18.6,57.9,55.3,67.4,NA,61.9,53.5,NA,31.9,36.5,34.6,26.5,NA,55.7,NA,54.12,0,0,0,26,46.1171428571429,46.6004958739475,182.8,15.6811038572486,8,4.20194918108704
"BRANDONPETTIGREW","Brandon Pettigrew","TE","DET",251,46.4047865896177,48.44,61.9,NA,43.7,NA,44.31,46.5,51.5,37.5,25.5,39.1,34,60.3,56.1,NA,52.7,0,0,0,0,46.6202747252747,46.4047865896177,197,10.5354175558885,1,2.98538583303787
"JACOBYJONES","Jacoby Jones","WR","BAL",252,46.1764811398286,4.02,56.5,47.8,NA,NA,53.99,46.4,59.5,26.7,13.5,38.9,21,39.3,71.8,NA,35.18,0,0,0,0,43.2709090909091,46.1764811398286,NA,19.4049854154637,NA,6.19595191241602
"AUSTINCOLLIE","Austin Collie","WR",NA,253,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9,NA,NA,NA,NA,NA,NA,45.9,45.9,NA,NA,NA,NA
"BOBBYRAINEY","Bobby Rainey","RB","TB",254,45.8498337094549,24.74,39.5,64.7,37.5,NA,40.18,65.2,29,41.2,32.5,38.7,46.5,29.5,70.1,NA,61.2,0,0,0,64.9442272727273,43.8932142857143,45.8498337094549,183.1,14.9646781191174,34.1,6.72084925068923
"BILALPOWELL","Bilal Powell","RB","NYJ",255,45.4975131061984,13.04,59.8,41.1,42.3,NA,50.47,68.7,58.7,33.6,16,34.4,27.5,11.5,45.6,NA,54,0,0,0,51.0999902408391,40.7741904761905,45.4975131061984,190,18.0848201326629,8,4.44556902015227
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",256,45.2250399896012,NA,75.1,NA,50,NA,53.91,73.5,34.6,24.5,33,45.4,54.5,40.5,37.2,NA,23.7,0,0,0,0,45.4591666666667,45.2250399896012,NA,16.834319450564,NA,5.67487108847276
"ADRIENROBINSON","Adrien Robinson","TE","NYG",257,45.174633976353,50.54,55.1,59.8,NA,NA,52.95,52,44.4,36.4,7,37.4,27,75.9,NA,NA,11.89,NA,0,NA,0,44.1021978021978,45.174633976353,223.7,19.867731184618,53.7,9.16389556279337
"JARIUSWRIGHT","Jarius Wright","WR","MIN",258,44.9496320443564,51.78,46.5,28.6,NA,NA,29.91,75.8,7.6,54.8,59.5,48.6,13,53.3,54,NA,31.1,NA,0,NA,0,42.7926923076923,44.9496320443564,NA,19.3800410150131,NA,6.1908956161422
"EARLBENNETT","Earl Bennett","WR",NA,259,44.4616582956705,3.5,50.9,NA,NA,NA,38.18,NA,NA,NA,NA,NA,NA,NA,76.2,NA,NA,NA,NA,NA,0,24.09,44.4616582956705,NA,30.2519437392046,NA,8.39465919597148
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",260,43.4497883981912,42.36,64.6,42.7,NA,NA,40.85,58,43.3,22.5,44,25.9,36.5,49,69,NA,46.7,NA,0,NA,0,44.8911538461538,43.4497883981912,NA,13.306386841259,NA,4.9597497712834
"BRANDONMYERS","Brandon Myers","TE","TB",261,43.2505425345376,89.78,NA,39.9,NA,NA,33.16,39.5,46.4,25.3,18,50.8,31.5,68.7,63.2,NA,38,NA,0,NA,0,46.2454395604396,43.2505425345376,182.5,20.1743894053522,15.5,5.40203664594673
"ROBHOUSLER","Rob Housler","TE","ARI",262,43.0857312950049,85.5,55.2,27.6,NA,NA,NA,NA,NA,25.4,27,44.4,27.5,64.7,66.8,NA,28.8,NA,NA,NA,NA,45.0353333333333,43.0857312950049,NA,21.5683641784289,NA,6.63447453795334
"JONATHANDWYER","Jonathan Dwyer","RB","ARI",263,42.7495863401824,NA,42.1,22.5,51.3,NA,36.06,29.8,16.7,43.3,39.5,45.7,48.5,60,40.2,NA,48.88,0,0,0,64.6499663955163,39.2964761904762,42.7495863401824,199.8,11.8813316183684,25.6,5.56436938170111
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",264,41.8686395469,NA,69.5,57.2,35.1,NA,48.61,2.9,19.9,36.8,25.5,32.4,32,69.9,NA,NA,39.4,0,0,0,41.85,39.1366666666667,41.8686395469,224.3,19.7059522426063,43.6,8.14465388803131
"CHRISPOLK","Chris Polk","RB","PHI",265,41.7660726325304,NA,66.4,37.6,33.8,NA,47.58,41.8,50.1,47.2,62,27.3,41,2.3,42.7,NA,50.51,0,0,0,60,42.0530769230769,41.7660726325304,171.1,15.9959911644553,29.5,6.36863283664034
"AJJENKINS","A.J. Jenkins","WR","KC",266,41.765151668573,41.56,57.6,33.1,44.2,NA,44.21,33.9,39.9,22.6,6.5,34,15,68.9,57.2,NA,56.13,0,0,0,2.00000055678036,39.6612987012987,41.765151668573,NA,17.3375829462351,NA,5.77688393672514
"STEDMANBAILEY","Stedman Bailey","WR","STL",267,41.6895843522353,NA,NA,53.4,NA,NA,39.4,20.4,NA,38.6,87.5,45.2,39,NA,NA,NA,25.63,NA,0,NA,1,43.79,41.6895843522353,NA,20.5313602899843,NA,6.42427109339801
"TRAVARISCADET","Travaris Cadet","RB","NO",268,41.3457371349142,-3.22,69.5,59.6,15.8,NA,51.16,46,NA,9.6,10,33.3,0.5,NA,NA,NA,21.81,0,0,0,26.4999736885695,31.0030303030303,41.3457371349142,185,24.8729021225912,9,5.23284175162383
"DEREKCARR","Derek Carr","QB","OAK",269,41.0237342235488,NA,27.54,77.96,NA,NA,40.522,32.7,13,41.8,51.1,57.58,43,NA,26.98,NA,100.74,123.45,70,49.775,7.00005150836311,46.5571363636364,41.0237342235488,NA,24.8972493624935,NA,7.30924841297626
"JOHNCARLSON","John Carlson","TE","ARI",270,40.9523190604057,28.02,NA,58,42,NA,34.71,25.8,42.6,28.7,30.5,36.6,58.5,57.4,43.6,NA,49.2,0,0,0,0,40.866043956044,40.9523190604057,NA,11.7658489946158,NA,4.64747865500249
"ANTHONYFASANO","Anthony Fasano","TE","KC",271,40.4499061466809,65.62,56.8,45.8,NA,NA,39.76,63.2,44.9,20.8,20.5,21.4,8,43.3,45.4,NA,46.2,NA,0,NA,0,39.9821153846154,40.4499061466809,NA,17.6344711958985,NA,5.83706397406411
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",272,40.0000569045221,NA,59.2,54.6,NA,NA,54.88,27.2,47.6,40.3,31,27.9,54,25.7,35.8,NA,27.1,NA,0,NA,0,40.2971428571429,40.0000569045221,NA,12.9141613601644,NA,4.88024462372594
"BRYCEBROWN","Bryce Brown","RB","BUF",273,39.6003281717014,42.16,56,26.1,49.1,NA,38.83,36,33.8,44.1,57,40.6,43,28.9,46,NA,32.08,0,0,0,62.7,40.1910714285714,39.6003281717014,178.1,9.26637063392538,21.5,4.89224404901315
"PEYTONHILLIS","Peyton Hillis","RB","NYG",274,39.5396756041148,66.7,45.8,38.5,28.1,NA,32.15,59.8,8.2,NA,27,21.2,34.5,NA,NA,NA,49.2,0,0,0,49.6,36.7515151515152,39.5396756041148,NA,17.0791007321282,NA,5.72448890487714
"MIKEJAMES","Mike James","RB","TB",275,39.2498399477394,18.94,46,43.7,26.6,NA,44.71,31.9,39.6,50.5,52,41.2,18.5,NA,53.5,NA,27.06,0,0,0,53.5,39.4073076923077,39.2498399477394,NA,12.169627177569,NA,4.72932556593389
"KRISDURHAM","Kris Durham","WR","DET",276,38.8335564056439,NA,65.5,23.2,NA,NA,33.01,60.7,32,42.9,14,15.3,44.5,0.7,76.6,NA,28.2,0,0,0,0,31.0617532467532,38.8335564056439,NA,22.6735510545711,NA,6.85849885534611
"ALFREDBLUE","Alfred Blue","RB","HOU",277,38.6599089243895,NA,34,39,NA,NA,30.32,43.8,12.4,48.9,54,33.7,42,NA,NA,NA,28.91,NA,0,NA,56.0000655881992,36.403,38.6599089243895,180,11.7382963461957,48,7.77400441560773
"BRANDONBOLDEN","Brandon Bolden","RB","NE",278,38.5185694251536,NA,70.9,15.6,44.6,NA,42.07,36.2,36,14.5,55.5,26.9,21.5,34,47.2,NA,39.44,0,0,0,45.6000967099873,34.4721428571429,38.5185694251536,NA,15.8143764519535,NA,5.46812593163484
"GAVINESCOBAR","Gavin Escobar","TE","DAL",279,38.4005312330034,NA,46.8,NA,NA,NA,32.95,27.5,56.9,38.2,47,32.9,33,44.1,43.6,NA,34.9,NA,0,NA,0,39.7742424242424,38.4005312330034,175,8.63025070740864,14.1,4.0930146061348
"TIQUANUNDERWOOD","Tiquan Underwood","WR","CAR",280,38.1853682110481,-0.06,49.2,37.7,NA,NA,32.17,74.1,30.5,28.1,2.5,20.3,3.5,41.5,64,NA,NA,NA,0,NA,0,31.8671031746032,38.1853682110481,NA,23.5095580014649,NA,7.02795968559704
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",281,38.1301529545702,80.34,54.4,39.1,38.4,NA,40.19,45.8,24.3,36,7.5,56.7,51,26,32.8,NA,20.97,0,0,0,79.75,38.8392857142857,38.1301529545702,169.8,17.9685938469087,21.5,5.77422593695097
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",282,38.0999103724873,NA,33.9,14.8,44.6,NA,27.69,54.2,46.3,39.9,29.5,21.5,40.5,12.2,81.6,NA,60.7,0,0,0,52.0000803024895,39.3992307692308,38.0999103724873,201.6,19.2758363415616,33.6,7.10814506588943
"MARIOMANNINGHAM","Mario Manningham","WR","NYG",283,37.8341272449687,36.14,53.1,NA,NA,NA,29.9,-1.2,NA,22,12,13.9,24.5,59.2,63,NA,NA,NA,0,NA,0,33.0846666666667,37.8341272449687,NA,21.4686708174183,NA,6.61426642869045
"LUKEWILLSON","Luke Willson","TE","SEA",284,37.450150197896,NA,NA,55.7,NA,NA,35.05,58.5,38.9,32.8,36,33.8,27,NA,NA,NA,26.6,NA,0,NA,0,40.135,37.450150197896,NA,11.4131442254583,NA,4.57598446080113
"MIKEBROWN","Mike Brown","WR","JAC",285,37.3943578618451,123.52,37.1,40.9,NA,NA,39,45.5,NA,20.4,30.5,10.3,46,14.3,45.2,NA,NA,0,0,0,0,37.1564285714286,37.3943578618451,NA,30.1353305184221,NA,8.37102138615967
"DRIARCHER","Dri Archer","RB","PIT",286,37.134682492646,NA,48.6,64.1,NA,NA,38.49,14.4,25.4,27.2,42,30.9,23.5,2.4,50.2,NA,31.7,0,0,0,21.950030383189,33.3371978021978,37.134682492646,191.5,16.7519987726476,7.5,4.26084000379066
