"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"CLEVELANDDEFENSED","Cleveland Defense D","DEF","CLE",166.630341880342,15.547756283287,1,15.547756283287,179
"EJMANUEL","EJ Manuel ","QB","BUF",167,0,0.00534188034188034,0,167
"KNILEDAVIS","Knile Davis ","RB","KC",167.516648764769,10.7139990798967,0.99465811965812,10.7139990798967,176
"ROBBIEGOULD","Robbie Gould ","K","CHI",167.601503759398,6.81799941447974,0.99465811965812,6.81799941447974,173
"CHICAGODEFENSED","Chicago Defense D","DEF","CHI",168,0,0.00534188034188034,0,168
"SHAYNEGRAHAM","Shayne Graham ","K","NO",169.657051282051,6.84190559357392,1,6.84190559357392,175
"ANTONIOGATES","Antonio Gates ","TE","SD",170.411324786325,2.64163293309736,1,2.64163293309736,169
"ALEXSMITH","Alex Smith ","QB","KC",172,0,0.383547008547009,0,172
"JAREDCOOK","Jared Cook ","TE","STL",172,0,0.00534188034188034,0,172
"TRAVISKELCE","Travis Kelce ","TE","KC",172.096153846154,6.39513068054327,1,6.39513068054327,171
"CHARLESCLAY","Charles Clay ","TE","MIA",174,0,0.611111111111111,0,174
"JERMICHAELFINLEY","Jermichael Finley ","TE","GB",174,0,0.00534188034188034,0,174
"COBYFLEENER","Coby Fleener ","TE","IND",175.862637362637,1.16554278979951,0.388888888888889,1.16554278979951,176
"JOEFLACCO","Joe Flacco ","QB","BAL",177.450549450549,4.66217115919805,0.388888888888889,4.66217115919805,178
"DOUGBALDWIN","Doug Baldwin ","WR","SEA",177.771213748657,0.973999916354248,0.99465811965812,0.973999916354248,177
"ERICEBRON","Eric Ebron ","TE","DET",177.835355285962,1.76253386106479,0.616452991452991,1.76253386106479,178
"SHAUNSUISHAM","Shaun Suisham ","K","PIT",179,0,0.00534188034188034,0,179
"BRIANHARTLINE","Brian Hartline ","WR","MIA",179.203296703297,6.76014818083717,0.388888888888889,6.76014818083717,180
"TAVONAUSTIN","Tavon Austin ","WR","STL",179.757365684575,2.59741832156917,0.616452991452991,2.59741832156917,180
