"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","dropOffNorm","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg2029","fg3039","fg4049","fg50","xp","points"
"AMARICOOPER","WR","OAK","yahoo","Amari Cooper",33,2015,20,63,117,176.592,-1.91651412836018,NA,NA,NA,NA,0.331938925713205,0,0,0,0,0,0,3.7,24.4,0.1,77.5,125,1038,4.7,0,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.68
"DWAYNEALLEN","TE","IND","average","Dwayne Allen",351,2015,12,64,76.44,108.1,-4.29032335363759,NA,NA,NA,NA,0.957019890768404,0,0,0,0,0,0,0,0,0,43.96,57.6,498.2,6.21666666666667,0,0.366666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.1453333333333
"JEREMYMACLIN","WR","KC","averageRobust","Jeremy Maclin",492,2015,23,64,140.8,154.744,-5.0114199054774,NA,NA,NA,NA,0.0300701790680981,0,0,0,0,0,0,0,0,0,70.8,119,974.5,6.0000157038138,0,0.05,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.585094222883
"DWAYNEALLEN","TE","IND","averageWeighted","Dwayne Allen",351,2015,12,64,76.44,108.1,-4.29032335363759,NA,NA,NA,NA,0.957019890768408,0,0,0,0,0,0,0,0,0,43.96,57.6,498.2,6.21666666666667,0,0.366666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.1453333333333
"DEANDREHOPKINS","WR","HOU","cbs","DeAndre Hopkins",288,2015,20,64,136.3,196.532,-5.99651412836016,NA,NA,NA,NA,0.525713979690368,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,133,1038,5.1,0,0.05,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.6
"AMARICOOPER","WR","OAK","espn","Amari Cooper",33,2015,22,64,117,176.592,-2.34651412836018,NA,NA,NA,NA,0.51313364779756,0,0,0,0,0,0,4,25,0,77,125,1027,5,0,0.05,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.25
"MICHAELFLOYD","WR","ARZ","fox","Michael Floyd",734,2015,23,64,113.845,149.8,-1.79651412836017,NA,NA,NA,NA,0.411894812854824,NA,NA,NA,NA,NA,NA,0,0,0,68,104,1032,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.8
"MATTHEWSTAFFORD","QB","DET","fp","Matthew Stafford",711,2015,10,64,337.28,355.88,-7.45221225286275,NA,NA,NA,NA,0.156285787027569,627.1,381.5,245.6,4464.6,27,14.8,36.3,108.6,1.5,NA,0,NA,NA,0,0.85,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.254
"ELIMANNING","QB","NYG","nfl","Eli Manning",363,2015,13,64,330.776666666667,359.4335,4.72728774713727,NA,NA,NA,NA,0.0514106309618727,604.475,373.775,230.7,4327,30,13,18.88,22,NA,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.4335
"JARVISLANDRY","WR","MIA","yahoo","Jarvis Landry",464,2015,21,64,141.2,149.5,-2.37651412836018,NA,NA,NA,NA,0.0689482757445232,0,0,0,0,0,0,4,26.6,0.1,87.8,131,926,5.1,1,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.22
"TJYELDON","RB","JAC","average","T.J. Yeldon",956,2015,21,65,186.12,214.58,-5.57657129600651,NA,NA,NA,NA,2.82192602181629,0,0,0,0,0,0,206.8,901.85,6.63333333333333,31.1,35.7,229.95,0.966666666666667,0,0.4,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.38
"KYLERUDOLPH","TE","MIN","averageRobust","Kyle Rudolph",634,2015,11,65,78.6,116.233333333333,-5.30299431999899,NA,NA,NA,NA,0.142126821917306,0,0,0,0,0,0,0,0,0,52.7,73,572.05,4.5,0,0.1,0.270779211009359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1326623669719
"TJYELDON","RB","JAC","averageWeighted","T.J. Yeldon",956,2015,21,65,186.12,214.58,-5.57657129600651,NA,NA,NA,NA,2.82192602181629,0,0,0,0,0,0,206.8,901.85,6.63333333333333,31.1,35.7,229.95,0.966666666666667,0,0.4,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.38
"JAREDCOOK","TE","STL","cbs","Jared Cook",459,2015,14,65,71.3,93.4,-6.03565668697091,NA,NA,NA,NA,0.045425396692268,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,80.3,614,3.8,0,0.05,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.4
"MATTHEWSTAFFORD","QB","DET","espn","Matthew Stafford",711,2015,12,65,337.28,355.88,-2.73621225286274,NA,NA,NA,NA,0.208919979058716,616,384,232,4443,27,14,37,117,1,0,0,0,0,0,0.85,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.97
"KENNYSTILLS","WR","MIA","fox","Kenny Stills",608,2015,24,65,83.04,148.7,-2.89651412836017,NA,NA,NA,NA,0.557471964622011,NA,NA,NA,NA,NA,NA,0,0,0,63,78,1031,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.7
"ANTONIOGATES","TE","SD","fp","Antonio Gates",61,2015,15,65,81.4,97.408,-7.57565668697092,NA,NA,NA,NA,0.311319745448414,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8,63.1,528,5.3,0,0.05,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.86
"ANDREJOHNSON","WR","IND","nfl","Andre Johnson",38,2015,20,65,137.1,155.8,3.93948587163982,NA,NA,NA,NA,0.218483917744655,0,0,0,NA,NA,NA,0,NA,NA,76.18,115,903,8,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.536
"TYLEREIFERT","TE","CIN","yahoo","Tyler Eifert",993,2015,13,65,74.98,96.48,-2.95565668697091,NA,NA,NA,NA,0.0563761332785521,0,0,0,0,0,0,0,0,0,53.9,76,627,4,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.48
"JEREMYMACLIN","WR","KC","average","Jeremy Maclin",492,2015,23,66,140.8,154.744,-5.84584746169352,NA,NA,NA,NA,0.4445221306126,0,0,0,0,0,0,0,0,0,70.72,119,959.316666666667,6.16666666666667,0,0.05,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.750666666667
"DWAYNEALLEN","TE","IND","averageRobust","Dwayne Allen",351,2015,12,66,76.44,108.1,-6.15147300520832,NA,NA,NA,NA,0.303072603341711,0,0,0,0,0,0,0,0,0,44.1,57.6,493.5,5.99999651844369,0,0.1,0.361931809633189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2841836817626
"JEREMYMACLIN","WR","KC","averageWeighted","Jeremy Maclin",492,2015,23,66,140.8,154.744,-5.84584746169352,NA,NA,NA,NA,0.444522130612601,0,0,0,0,0,0,0,0,0,70.72,119,959.316666666667,6.16666666666667,0,0.05,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.750666666667
"DESEANJACKSON","WR","WAS","cbs","DeSean Jackson",311,2015,21,66,142.12,178.9,-6.19651412836018,NA,NA,NA,NA,0.464762356801309,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,102,975,6,0,0.05,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.4
"ALLENROBINSON","WR","JAC","espn","Allen Robinson",31,2015,23,66,115.944,148.225,-3.37151412836019,NA,NA,NA,NA,0.7084754922121,0,0,0,0,0,0,0,0,0,79,127,1042,5,0,0.05,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.225
"BRANDINCOOKS","WR","NO","fox","Brandin Cooks",102,2015,25,66,148.6,201.553,-2.99651412836016,NA,NA,NA,NA,0.266317661087617,NA,NA,NA,NA,NA,NA,0,0,0,84,123,988,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.6
"BRANDONMARSHALL","WR","NYJ","fp","Brandon Marshall",113,2015,23,66,140.1,150.5,-7.80651412836016,NA,NA,NA,NA,0.238967237647323,NA,NA,NA,NA,NA,NA,0.2,0.4,0,72.4,122,942.3,6.2,0,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.79
"HEATHMILLER","TE","PIT","nfl","Heath Miller",417,2015,12,66,79.7,102.932,3.49634331302909,NA,NA,NA,NA,0.18696038744236,0,0,0,NA,NA,NA,0,NA,NA,55.16,80,619,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.932
"OWENDANIELS","TE","DEN","yahoo","Owen Daniels",785,2015,14,66,82.9,96.4,-3.03565668697091,NA,NA,NA,NA,0.612683457780982,0,0,0,0,0,0,0,0,0,50,75.3,562,5.1,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.4
"AMARICOOPER","WR","OAK","average","Amari Cooper",33,2015,24,67,117,176.592,-6.05368079502685,NA,NA,NA,NA,0.302406969750696,0,0,0,0,0,0,2.4,15.425,0.025,73.06,125,973.083333333333,5.6,0,0.05,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.542833333333
"SAMMYWATKINS","WR","BUF","averageRobust","Sammy Watkins",879,2015,24,67,135.5,151.05,-6.47955616281428,NA,NA,NA,NA,0.464318140648529,0,0,0,0,0,0,4.08551301799576,30.9999834299025,0,68.0000664909121,118,946.5,5.99997395346234,0,0.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.116957965546
"AMARICOOPER","WR","OAK","averageWeighted","Amari Cooper",33,2015,24,67,117,176.592,-6.05368079502685,NA,NA,NA,NA,0.302406969750696,0,0,0,0,0,0,2.4,15.425,0.025,73.06,125,973.083333333333,5.6,0,0.05,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.542833333333
"JEREMYMACLIN","WR","KC","cbs","Jeremy Maclin",492,2015,22,67,140.8,154.744,-6.79651412836017,NA,NA,NA,NA,0.449524451079051,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,119,798,8.9,0,0.05,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.8
"CAMNEWTON","QB","CAR","espn","Cam Newton",160,2015,13,67,346.43,384.702,-3.49954558619606,NA,NA,NA,NA,1.34217924437929,494,295,199,3521,22,14,104,559,4,0,0,0,0,0,1.23333333333333,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.206666666667
"TJYELDON","RB","JAC","fox","T.J. Yeldon",956,2015,20,67,186.12,214.58,-3.4565712960065,NA,NA,NA,NA,0.727490751070517,NA,NA,NA,NA,NA,NA,224,903,8,30,35.7,194,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.5
"JEREMYMACLIN","WR","KC","fp","Jeremy Maclin",492,2015,24,67,140.8,154.744,-8.04651412836017,NA,NA,NA,NA,0.727142648860008,NA,NA,NA,NA,NA,NA,0,0,0,70.8,119,932.9,6.2,0,0.05,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.55
"JEREMYMACLIN","WR","KC","nfl","Jeremy Maclin",492,2015,21,67,140.8,154.744,3.14748587163982,NA,NA,NA,NA,0.566251949875638,0,0,0,NA,NA,NA,0,NA,NA,70.72,119,1046,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.744
"JEREMYMACLIN","WR","KC","yahoo","Jeremy Maclin",492,2015,22,67,140.8,154.744,-3.63651412836018,NA,NA,NA,NA,0.18978181762203,0,0,0,0,0,0,0,0,0,79.8,119,1030,4.9,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.96
"JARVISLANDRY","WR","MIA","average","Jarvis Landry",464,2015,25,68,141.2,149.5,-6.54518079502682,NA,NA,NA,NA,0.296238365105584,0,0,0,0,0,0,2.55,18.04,0.025,87.72,131,925.433333333333,5.15,1,0.05,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.051333333333
"JARVISLANDRY","WR","MIA","averageRobust","Jarvis Landry",464,2015,25,68,141.2,149.5,-6.77498143633548,NA,NA,NA,NA,0.532484514028709,0,0,0,0,0,0,3.1,24.6145963084069,0,87.8,131,922.8,5.050012176864,1,0.05,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.821532692025
"JARVISLANDRY","WR","MIA","averageWeighted","Jarvis Landry",464,2015,25,68,141.2,149.5,-6.54518079502682,NA,NA,NA,NA,0.296238365105585,0,0,0,0,0,0,2.55,18.04,0.025,87.72,131,925.433333333333,5.15,1,0.05,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.051333333333
"SAMMYWATKINS","WR","BUF","cbs","Sammy Watkins",879,2015,23,68,135.5,151.05,-6.99651412836019,NA,NA,NA,NA,0.251431676689624,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,118,932,7.2,0,0.05,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.6
"DESEANJACKSON","WR","WAS","espn","DeSean Jackson",311,2015,24,68,142.12,178.9,-4.29651412836017,NA,NA,NA,NA,0.661965529256258,0,0,0,0,0,0,4,26,0,70,102,1073,4,0,0.05,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.3
"SAMBRADFORD","QB","PHI","fox","Sam Bradford",877,2015,11,68,303.704,351.12,-3.58621225286277,NA,NA,NA,NA,0.376414162437036,573,360,213,4303,29,14,45,50,0,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.12
"JORDANREED","TE","WAS","fp","Jordan Reed",544,2015,16,68,85.616,102.9,-8.3556566869709,NA,NA,NA,NA,0.0367582350047493,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,81.6,604.2,3.7,0,0.05,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.08
"KYLERUDOLPH","TE","MIN","nfl","Kyle Rudolph",634,2015,13,68,78.6,116.233333333333,3.0043433130291,NA,NA,NA,NA,1.2866282039228,0,0,0,NA,NA,NA,0,NA,NA,52.7,73,539,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.44
"GOLDENTATE","WR","DET","yahoo","Golden Tate",402,2015,23,68,142.11,159.6,-4.77651412836016,NA,NA,NA,NA,0.331938925713205,0,0,0,0,0,0,4,26.4,0.1,81.4,122,1014,4.4,0,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.82
"BRANDONMARSHALL","WR","NYJ","average","Brandon Marshall",113,2015,26,69,140.1,150.5,-7.16818079502684,NA,NA,NA,NA,0.129957187145054,0,0,0,0,0,0,0.05,0.1,0,72.6,122,934.883333333333,6.38333333333333,0,0.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.428333333333
"AMARICOOPER","WR","OAK","averageRobust","Amari Cooper",33,2015,26,69,117,176.592,-6.99654718332565,NA,NA,NA,NA,0.242732413612493,0,0,0,0,0,0,2.95,20.4591270765046,0,73.4000152504499,125,995.25,5.00004730224609,0,0.05,0.780410875394153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.599966945035
"BRANDONMARSHALL","WR","NYJ","averageWeighted","Brandon Marshall",113,2015,26,69,140.1,150.5,-7.16818079502684,NA,NA,NA,NA,0.129957187145054,0,0,0,0,0,0,0.05,0.1,0,72.6,122,934.883333333333,6.38333333333333,0,0.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.428333333333
"JARVISLANDRY","WR","MIA","cbs","Jarvis Landry",464,2015,24,69,141.2,149.5,-8.09651412836018,NA,NA,NA,NA,0.464762356801318,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,131,986,4.7,1,0.05,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.5
"ANDREJOHNSON","WR","IND","espn","Andre Johnson",38,2015,25,69,137.1,155.8,-4.37151412836019,NA,NA,NA,NA,0.0852419886038192,0,0,0,0,0,0,0,0,0,71,115,894,8,0,0.4,1.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.225
"DEVONTAFREEMAN","RB","ATL","fox","Devonta Freeman",323,2015,21,69,159.63,202.3,-3.65657129600652,NA,NA,NA,NA,0.0576864912743145,NA,NA,NA,NA,NA,NA,193,789,8,41,50.3,286,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.3
"HEATHMILLER","TE","PIT","fp","Heath Miller",417,2015,17,69,79.7,102.932,-8.38565668697092,NA,NA,NA,NA,0.578754659309519,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,80,621.5,3.8,0,0.05,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.05
"DESEANJACKSON","WR","WAS","nfl","DeSean Jackson",311,2015,22,69,142.12,178.9,1.05448587163983,NA,NA,NA,NA,0.83971279407557,0,0,0,NA,NA,NA,2.975,27,NA,69.28,102,995,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.651
"PHILIPRIVERS","QB","SD","yahoo","Philip Rivers",795,2015,10,69,317.686666666667,369.4015,-4.86871225286279,NA,NA,NA,NA,0.131626716154548,573.875,369.975,203.9,4507,29.2,15.8,31.5,70.6,0.6,0,0,0,0,0,0.8,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.8375
"SAMMYWATKINS","WR","BUF","average","Sammy Watkins",879,2015,27,70,135.5,151.05,-7.55851412836017,NA,NA,NA,NA,1.76034730882212,0,0,0,0,0,0,3.125,22.06,0.025,68.06,118,947.95,5.95,0,0.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.038
"BRANDONMARSHALL","WR","NYJ","averageRobust","Brandon Marshall",113,2015,27,70,140.1,150.5,-7.03226090358913,NA,NA,NA,NA,1.82796238764746,0,0,0,0,0,0,0,0,0,74.2,122,940.65,6.35,0,0.2,0.946915591742981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.564253224771
"SAMMYWATKINS","WR","BUF","averageWeighted","Sammy Watkins",879,2015,27,70,135.5,151.05,-7.55851412836017,NA,NA,NA,NA,1.76034730882212,0,0,0,0,0,0,3.125,22.06,0.025,68.06,118,947.95,5.95,0,0.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.038
"VIRGILGREEN","TE","DEN","cbs","Virgil Green",1013,2015,15,70,6.768,91.1,-8.33565668697091,NA,NA,NA,NA,0.219500333648496,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,29,539,4.6,0,0.05,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.1
"TJYELDON","RB","JAC","espn","T.J. Yeldon",956,2015,21,70,186.12,214.58,-4.83657129600653,NA,NA,NA,NA,0.717634456355489,0,0,0,0,0,0,219,932,6,28,35.7,225,1,0,0.4,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.12
"JOSHHILL","TE","NO","fox","Josh Hill",558,2015,13,70,62.94,95.3,-4.1356566869709,NA,NA,NA,NA,0.363918982817714,NA,NA,NA,NA,NA,NA,0,0,0,58,46.8,627,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3
"JARVISLANDRY","WR","MIA","fp","Jarvis Landry",464,2015,25,70,141.2,149.5,-9.77651412836019,NA,NA,NA,NA,1.33666262017578,NA,NA,NA,NA,NA,NA,2.2,13.6,0,83.8,131,919.6,5.1,1,0.05,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.82
"TEDDYBRIDGEWATER","QB","MIN","nfl","Teddy Bridgewater",933,2015,14,70,302.32,354.773,0.0667877471372549,NA,NA,NA,NA,0.00184979505527216,514.4,318.85,195.55,3781,26,13,57.74,291,2,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.773
"BRANDONMARSHALL","WR","NYJ","yahoo","Brandon Marshall",113,2015,24,70,140.1,150.5,-5.47651412836018,NA,NA,NA,NA,0.253752516263055,0,0,0,0,0,0,0,0,0,74.6,122,939,6.5,0,0.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.12
"HEATHMILLER","TE","PIT","average","Heath Miller",417,2015,13,71,79.7,102.932,-8.02865668697092,NA,NA,NA,NA,0.00764175573458431,0,0,0,0,0,0,0,0,0,55.16,80,612.25,3.9,0,0.05,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.407
"HEATHMILLER","TE","PIT","averageRobust","Heath Miller",417,2015,13,71,79.7,102.932,-7.35565668697092,NA,NA,NA,NA,0.232768990577213,0,0,0,0,0,0,0,0,0,55.4,80,618.5,3.9,0,0.05,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.08
"HEATHMILLER","TE","PIT","averageWeighted","Heath Miller",417,2015,13,71,79.7,102.932,-8.02865668697092,NA,NA,NA,NA,0.00764175573458438,0,0,0,0,0,0,0,0,0,55.16,80,612.25,3.9,0,0.05,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.407
"KEENANALLEN","WR","SD","cbs","Keenan Allen",591,2015,25,71,132.8,171.484,-8.69651412836018,NA,NA,NA,NA,0.601903508301686,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,127,1023,4.7,0,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.9
"OWENDANIELS","TE","DEN","espn","Owen Daniels",785,2015,12,71,82.9,96.4,-5.28565668697091,NA,NA,NA,NA,0.401502509643427,0,0,0,0,0,0,0,0,0,49,75.3,556,5,0,0.05,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.15
"PERCYHARVIN","WR","BUF","fox","Percy Harvin",791,2015,26,71,100.2,147.3,-4.29651412836017,NA,NA,NA,NA,0.521077676680204,NA,NA,NA,NA,NA,NA,13,74,1,61,74.5,879,5,0.7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.3
"ANDREELLINGTON","RB","ARZ","fp","Andre Ellington",36,2015,19,71,189.16,251.6,-10.5865712960065,NA,NA,NA,NA,0.366538162008484,NA,NA,NA,NA,NA,NA,189.9,752.1,4,49.2,63.1,433.4,1.9,0,0.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.37
"ANTONIOGATES","TE","SD","nfl","Antonio Gates",61,2015,14,71,81.4,97.408,-2.02765668697091,NA,NA,NA,NA,1.1557935255441,0,0,0,NA,NA,NA,0,NA,NA,43.04,63.1,528,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.408
"ALLENROBINSON","WR","JAC","yahoo","Allen Robinson",31,2015,25,71,115.944,148.225,-6.25651412836018,NA,NA,NA,NA,0.0120854325080512,0,0,0,0,0,0,0,0,0,78.2,127,1031,4.7,0,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.34
"JORDANREED","TE","WAS","average","Jordan Reed",544,2015,14,72,85.616,102.9,-8.24965668697091,NA,NA,NA,NA,0.250369871574527,0,0,0,0,0,0,0,0,0,58.58,81.6,611.2,3.56666666666667,0,0.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.186
"MATTHEWSTAFFORD","QB","DET","averageRobust","Matthew Stafford",711,2015,11,72,337.28,355.88,-8.21300893574005,NA,NA,NA,NA,0.0414157990911823,618.775,380.375,241.65,4412.5,26.5000621328933,14.3999562017747,38.4,101.5,1.40003318751447,0,0,0,0,0,0.85,3.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.493203317123
"JORDANREED","TE","WAS","averageWeighted","Jordan Reed",544,2015,14,72,85.616,102.9,-8.24965668697092,NA,NA,NA,NA,0.250369871574522,0,0,0,0,0,0,0,0,0,58.58,81.6,611.2,3.56666666666667,0,0.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.186
"ANQUANBOLDIN","WR","SF","cbs","Anquan Boldin",49,2015,26,72,114.85,142.7,-8.89651412836017,NA,NA,NA,NA,0.373334922467725,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,115,994,4.9,0,0.05,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.7
"LARRYDONNELL","TE","NYG","espn","Larry Donnell",642,2015,13,72,69.0133333333333,104.98,-5.60232335363757,NA,NA,NA,NA,0.383245753622729,0,0,0,0,0,0,0,0,0,50,81.2,588,5,0,0.366666666666667,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8333333333333
"JORDANMATTHEWS","WR","PHI","fox","Jordan Matthews",541,2015,27,72,146.8,170.9,-4.79651412836017,NA,NA,NA,NA,0.175331941233121,NA,NA,NA,NA,NA,NA,0,0,0,74,125,990,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.8
"RYANTANNEHILL","QB","MIA","fp","Ryan Tannehill",872,2015,11,72,342.546666666667,377.76,-11.8395455861961,NA,NA,NA,NA,0.0214783608808263,584.6,372,212.6,4191,25.8,14.8,48.5,241.6,1.5,NA,0,NA,NA,0,0.933333333333333,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.866666666667
"SAMMYWATKINS","WR","BUF","nfl","Sammy Watkins",879,2015,23,72,135.5,151.05,-3.05951412836018,NA,NA,NA,NA,0.292960851699413,0,0,0,NA,NA,NA,3.125,32,NA,68.06,118,951,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.537
