"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","passYdsMedian","passTdsMedian","passIntMedian","rushAttMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","returnTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian"
"GRIFFWHALEN","Griff Whalen","WR","IND",332,29.0253067973623,24,36.4,15.6,NA,NA,26,55.9,NA,NA,2,NA,NA,NA,30.5,NA,NA,NA,0,NA,0,0,0,0,0,0,16,200.25,1.50005113289372,NA,0,0,27.1776190476191,29.0253067973623
"DANIELTHOMAS","Daniel Thomas","RB","MIA",333,29.020775553964,8.54,45.4,NA,NA,NA,41.75,NA,NA,35.9,25,20.4,24,14.7,56.9,NA,NA,0,0,0,0,0,0,45.9868284212372,164.499958424367,1.49998585908487,5.18989217304834,47.4999507397473,0,NA,0,0.589565258478302,26.741,29.020775553964
"TIQUANUNDERWOOD","Tiquan Underwood","WR","CAR",334,28.2623262618246,-0.06,49.2,NA,NA,NA,37.2,NA,NA,28.1,2.5,20.3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,11.5,168.5,1.90205437697076,NA,NA,0,20.0942857142857,28.2623262618246
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",335,28.2504951390582,NA,53.5,23,22,NA,34.19,25.5,NA,12.6,2,21.6,45.5,NA,28.5,NA,NA,0,0,0,0,0,0,34,177.5,1.00008413109443,6.69616942604812,44.9999035249155,0,NA,0,0,29.0354545454545,28.2504951390582
"DARICKROGERS","Da'Rick Rogers","WR","IND",336,28.183363163533,NA,33.2,NA,NA,NA,25.6,15.9,27.6,25.3,24.5,53.1,15,4,37.4,NA,NA,0,0,0,0,0,0,0,4.33729639635592,0,13.9999690102011,187.500038422466,1.49993828027513,NA,0,0,23.7936363636364,28.183363163533
"LEONARDHANKERSON","Leonard Hankerson","WR","WAS",337,27.7997512003481,88.82,55.2,NA,NA,NA,26.28,41.5,7.6,8.5,22,27.6,12,NA,16.9,NA,NA,NA,0,NA,0,0,0,0,0,0,15.9500176042409,188,1.49995853339136,NA,0,0,30.562,27.7997512003481
"DREWDAVIS","Drew Davis","WR","ATL",338,27.7104667063097,49,39.2,NA,NA,NA,32.59,15.6,23.7,36.3,18,26.5,30.5,12.7,25.3,NA,NA,NA,0,NA,0,0,0,0,0,0,14.9999952137489,194,1.38507778438494,NA,0,0,28.0869696969697,27.7104667063097
"JUSTINFORSETT","Justin Forsett","RB","BAL",339,27.4885051761701,9.48,42,28.7,45,NA,26.66,34.5,NA,11.2,12.5,16.1,4.5,15.7,NA,NA,29.85,0,0,0,0,0,0,37.4999341136535,148.65,0.999996430553142,5.99997898577624,33.2385618269501,0.549945068359375,0,0,0,22.9705952380952,27.4885051761701
"DANHERRON","Dan Herron","RB","IND",340,27.3686067467822,-0.02,NA,36,NA,NA,17.4,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,58.8453173141098,233.687804615625,0.5,3.12508552189644,26.4946919072339,0,NA,NA,0.824821452751837,17.255,27.3686067467822
"BENJAMINWATSON","Ben Watson","TE","NO",341,27.3577308174366,23.7,NA,NA,NA,NA,31.14,37.2,39.5,22.5,17.5,22.6,22.5,51,NA,NA,23,NA,0,NA,0,0,0,0,0,0,17.2999557734813,191.19997373416,1.4999875467435,0,0,0.381095918220201,28.792,27.3577308174366
"JOEMORGAN","Joe Morgan","WR","NO",342,26.9094072694487,NA,39.6,32.6,NA,NA,NA,NA,54.1,23.3,8,14,22,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,10.9999536097493,179.091781464747,1.50003818716234,NA,NA,0,24.2,26.9094072694487
"RYANBROYLES","Ryan Broyles","WR","DET",343,26.4725339188709,20.42,56.2,36.8,NA,NA,32.66,38.1,NA,24.7,25,18.6,19,2.1,62.1,NA,26.2,0,0,0,0,0,0,0,0,0,17.9999758711498,199.643672684613,1.08469444173493,0,0,0,27.8167307692308,26.4725339188709
"CHRISOWUSU","Chris Owusu","WR","TB",344,26.4531151705449,16.68,NA,47.3,NA,NA,28.12,10.4,52.7,23.8,7.5,18.8,11,64.2,31.6,NA,20.4,0,0,0,0,0,0,0,0,0,15.1000333644629,198.128988184655,1.2950360586799,0,0,0.565,25.4043356643357,26.4531151705449
"DEVIERPOSEY","DeVier Posey","WR","HOU",345,26.3598974442809,NA,43.7,49.5,NA,NA,29.74,16.3,8.9,12.7,21,17.2,2,59.9,34.2,NA,19.9,0,0,0,0,0,0,0,0,0,15.0000161952517,203.597855116315,1.00001865544156,0,0,0,22.3742857142857,26.3598974442809
"JASONSNELLING","Jason Snelling","RB",NA,346,26.01,53.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.35,54,0.3,18.1,135,1.085,NA,NA,0.6,26.01,26.01
"TONYGONZALEZ","Tony Gonzalez","TE","TBA",347,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,260,NA,NA,NA,NA,26,26
"CHASECOFFMAN","Chase Coffman","TE","ATL",348,25.74,25.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,210,0.84,NA,NA,0.15,25.74,25.74
"JACOBTAMME","Jacob Tamme","TE","DEN",349,25.650296472421,22.08,NA,NA,NA,NA,20.65,46.5,26.6,20.6,20,20.6,34.5,34.6,30.7,NA,17.4,NA,0,NA,0,0,0,0,0,0,15.9999373430858,166.500011452323,1.50004922119812,0,0,0,26.7224242424242,25.650296472421
"JALENSAUNDERS","Jalen Saunders","WR","NYJ",350,25.2988017847515,NA,45.4,35,NA,NA,32.75,NA,10.4,9,NA,14.3,2.5,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,12.4147220821693,160.049649156638,1.54897281151462,NA,NA,0,16.5944444444444,25.2988017847515
"DUJUANHARRIS","DuJuan Harris","RB","GB",351,24.9445792992354,NA,31.5,43.4,NA,NA,27.21,42.7,26.7,9.2,20.5,12.7,12.5,2.6,NA,NA,29.21,0,0,0,0,0,0,36.3000144222437,143.571619496927,1.00001842563198,4.99995837801921,33.873067957509,0,0.2,0,0,20.7993406593407,24.9445792992354
"BRANDONLLOYD","Brandon Lloyd","WR","SF",352,24.6748751737684,3.44,43.1,38.2,NA,NA,31.21,51.5,NA,16.9,16,15.7,14,20.7,NA,NA,12.04,NA,0,NA,0,0,0,0,0,0,13.9999893827851,168.75,1.29997919562807,0,0,0,23.8868831168831,24.6748751737684
"JOSHMORGAN","Josh Morgan","WR","CHI",353,24.5334519653798,3.18,47.3,NA,NA,NA,20.74,37.7,11.4,11.3,6,28.5,23,57.5,30.1,NA,12.31,NA,0,NA,0,0,0,0,4.33729639635592,0,13.5,181,0.999953720957371,0,0,0,23.9753571428571,24.5334519653798
"NICKTOON","Nick Toon","WR","NO",354,24.3797593827681,54.74,NA,26.9,NA,NA,18.08,11,8.8,37.3,21,30.6,6,73.1,22.5,NA,16.3,NA,0,NA,0,0,0,0,0,0,12,180.2,1.05995989712802,0,0,0,27.0397619047619,24.3797593827681
"ZACHSUDFELD","Zach Sudfeld","TE","NYJ",355,24.3494026403151,NA,NA,NA,NA,NA,21.77,28.5,NA,42.2,33.5,18.2,3.5,NA,NA,NA,12.06,NA,0,NA,0,0,0,0,0,0,15.5,168.5,1.24990044005252,0,0,0,22.8185714285714,24.3494026403151
"CLAYHARBOR","Clay Harbor","TE","JAC",356,24.1495842967224,11.04,NA,NA,NA,NA,25.51,34,27.2,34.1,26,18.5,23,33.4,NA,NA,19.9,NA,0,NA,0,0,0,0,0,0,16.6802188792068,187.5,1.0999307161204,0,0,0.6,24.951,24.1495842967224
"LOUISMURPHY","Louis Murphy","WR","TB",357,24.0304882617116,7.12,44.2,20.6,NA,NA,32.4,0.5,NA,8.9,14.5,14.7,9.5,54.9,10.3,NA,NA,0,0,0,0,0,0,0,0,0,10.5000668674835,150.307213365745,1.49996115418953,NA,0,0,17.9861904761905,24.0304882617116
"KEVINNORWOOD","Kevin Norwood","WR","SEA",358,23.7500078222869,NA,37.1,15.3,NA,NA,31.2,NA,NA,NA,NA,16.3,21,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,12.2500264529774,177.500078222869,1,NA,NA,0,15.1125,23.7500078222869
"KIRKCOUSINS","Kirk Cousins","QB","WAS",359,23.673635764853,7.96,36.84,43.96,38.34,NA,37,14.9,27.46,13.56,12.2,11.78,10.6,NA,44.62,NA,22.68,66.45,38.85,28,449,2.49992203058867,2.24997325096763,3.85001116654017,12.1391335468872,0,0,0,0,0,0,0.500009605127583,24.4450549450549,23.673635764853
"QUINTONPATTON","Quinton Patton","WR","SF",360,23.4800981637923,1.66,54.2,NA,NA,NA,28.2,32.8,NA,29.2,13.5,15.7,1.5,2.9,39.6,NA,15.28,0,0,0,0,0,0,1.90205437697076,8.39995486617059,0,13.2450169488118,169.330776914135,0.999951005859375,0,0,0.146340524697258,19.5541904761905,23.4800981637923
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",361,23.3999906440056,NA,53.5,25.7,17.3,NA,33.5,11.8,NA,15.6,9.5,24.8,17.5,NA,NA,NA,26.85,0,0,0,0,0,0,36.6999578232035,144.999906440056,0.8,7.49994979608055,41,0,0,0,0,23.345,23.3999906440056
"ALDRICKROBINSON","Aldrick Robinson","WR","WAS",362,23.3150023849097,15.92,NA,25.9,NA,NA,26.5,37.3,NA,NA,NA,17.7,1.5,NA,38.6,NA,NA,NA,0,NA,0,0,0,0,0,0,9.50002215640675,173.147993427759,1.00003384035563,NA,0,0,18.1679365079365,23.3150023849097
"JOSHHUFF","Josh Huff","WR","PHI",363,23.1836383407875,NA,NA,33.4,NA,NA,30.75,2.7,NA,23.5,21.5,17.2,7.5,NA,30.3,NA,12.64,NA,0,NA,0,0,0,2,8.33638340787529,0,10.25,157.5,1,0.1,0,0,20.3336111111111,23.1836383407875
"DEVINHESTER","Devin Hester","WR","ATL",364,23.1766531911002,-5.12,NA,20.5,NA,NA,14.61,36.1,10,NA,NA,0.8,3,30.6,NA,NA,13.94,0,0,0,0,0,0,0,0,0,7.00008830566944,117.762496449946,1.20006725768426,0.7,0,0,14.7475757575758,23.1766531911002
"THADLEWIS","Thad Lewis","QB","BUF",365,23.08,NA,23.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,38,25,432,2,1,8,18,0,NA,NA,NA,NA,NA,1,23.08,23.08
"DONTRELLEINMAN","Dontrelle Inman","WR","SD",366,22.85,NA,NA,23,NA,NA,NA,31.5,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,13.25,168.5,1,NA,NA,0,22.8,22.85
"JOSEPHRANDLE","Joseph Randle","RB","DAL",367,22.7495171495759,21.92,31,18,31.7,NA,24.9,27.8,19.3,3,12.5,19,21.5,3.6,25,NA,25.06,0,0,0,0,0,0,34.9112810617277,128,0.999920348557504,6.02222342473916,39.4999505823086,0,0,0,0,20.2457142857143,22.7495171495759
"RONNIEBROWN","Ronnie Brown","RB","HOU",368,22.3799175258424,-0.02,NA,NA,30.4,NA,30.4,7.9,NA,NA,8,19.6,1,5.2,46.6,NA,19.32,0,0,0,0,0,0,22.4999727950094,87.4999553432116,1.4,9.50002705178138,52.2992199152121,0,0,0,0,16.812,22.3799175258424
"ANTHONYMCCOY","Anthony McCoy","TE","SEA",369,22.3742273070088,34.78,NA,NA,NA,NA,14.35,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3423680749084,157.060942415474,1.13468884424357,NA,NA,0.07,11.1783333333333,22.3742273070088
"CHRISTIANPONDER","Christian Ponder","QB","MIN",370,22.2059863700481,208.52,NA,NA,NA,NA,2.2,12.4,NA,NA,NA,18.74,NA,NA,39.06,NA,NA,215.978211874076,27.2041436590814,85.5778880517918,504.500002880891,3.19351444564531,6.82006426973734,4,38.9205701170592,0,0,0,0,NA,0,0.5,38.4771428571429,22.2059863700481
"DENNISJOHNSON","Dennis Johnson","RB","HOU",371,22.1173582838824,NA,22.2,NA,NA,NA,16.66,NA,NA,NA,NA,NA,NA,NA,41.9,NA,NA,NA,NA,NA,0,0,0,0,146.273582838824,0,0,74.9,0,NA,0,0,10.095,22.1173582838824
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",372,22.0633341558643,NA,NA,17.7,NA,NA,32.764,28.5,91.3,19.32,30.5,9.52,16,NA,NA,NA,18.27,75.0000488214516,46.0560164485131,32.8850757116539,481.499924523434,2.4999791651729,2.99996178416741,10.5000435546821,22.725,0,0,0,0,0,0,1.7345779587149,25.1874,22.0633341558643
"ARRELIOUSBENN","Arrelious Benn","WR","PHI",373,21.2646415312118,-0.02,40.4,NA,NA,NA,30.6,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,212.646415312118,0,NA,0,0,14.755,21.2646415312118
"DANIELHERRON","Daniel Herron","RB","IND",374,21.199560125939,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,14.2,19.5,28.6,NA,NA,28.44,NA,NA,NA,0,0,0,28.25,130,1.24992677549502,3,19.9999947296891,0,0,0,0.65,21.568,21.199560125939
"LACHESEASTRUNK","Lache Seastrunk","RB","WAS",375,21.0352587144873,NA,25.9,NA,NA,NA,28.17,NA,8.1,19.1,6.5,26.8,7.5,NA,24.2,NA,NA,0,0,0,0,0,0,27.0000194815504,119.355816703485,1.04994668668309,3.50005337915151,27.9999692404023,0,NA,0,0,16.2522222222222,21.0352587144873
"BRENTONBERSIN","Brenton Bersin","WR","CAR",376,20.9246165527752,NA,NA,37.9,NA,NA,22.75,3.3,NA,NA,NA,25.9,NA,18.5,NA,NA,14.9,NA,0,NA,0,0,0,0,0,0,10.7532473394385,161.25,0.7999360921292,0,0,0,20.555,20.9246165527752
"CHRISHOGAN","Chris Hogan","WR","BUF",377,20.625115261531,NA,NA,41.6,NA,NA,26.05,4.6,NA,NA,NA,16.5,5,2.7,NA,NA,30,NA,0,NA,0,0,0,0,0,0,10.5,146.25,1.00001921025517,0,0,0,18.0414285714286,20.625115261531
"ANTHONYDIXON","Anthony Dixon","RB","BUF",378,20.5316086339925,-0.02,27.6,32.8,NA,NA,30.2,5.1,NA,23.8,3.5,13.4,1.5,NA,NA,NA,9.79,NA,0,NA,0,0,0,21.4999245023379,84.9999892022174,1.74991358751126,1.99997942887692,15.3212818870321,0,0,0,0,14.739,20.5316086339925
"STORMJOHNSON","Storm Johnson","RB","JAC",379,20.4998814843179,NA,33.7,10.7,15.6,NA,20.7,5.4,NA,11.2,25.5,26.5,NA,NA,NA,NA,13.39,0,0,0,0,0,0,28.75,113.7,0.999980247386325,4.52407204893312,31.3,0,0,0,0,18.0411111111111,20.4998814843179
"JOHNKUHN","John Kuhn","RB","GB",380,20.412430056693,23.1,38.2,14.1,NA,NA,21.64,NA,8.1,14.6,21.5,10,29.5,16.6,NA,NA,18.67,NA,NA,NA,0,0,0,9.50001743842797,37.1,1.00001135830772,10.0000391467376,76.2999175060479,0.750048612948544,0,0,0.713960760724696,19.3327272727273,20.412430056693
"DIONLEWIS","Dion Lewis","RB","CLE",381,20.3694878002021,19.54,24.9,NA,NA,NA,13.64,NA,16.6,22.6,32,8.2,3.5,NA,NA,NA,NA,0,0,0,0,0,0,23.4223942576341,111.610517594391,0.999961562349388,4.32412530162591,32.0866666666667,0,NA,NA,0,15.5622222222222,20.3694878002021
"RISHARDMATTHEWS","Rishard Matthews","WR","MIA",382,19.9752414878672,22.06,NA,22.4,NA,NA,22.36,28.3,7.7,20.7,12.5,15.4,3.5,3.4,37.3,NA,NA,NA,0,NA,0,0,0,0,0,0,12.4999515263525,145.75,0.900040247977872,NA,0,0,17.7639393939394,19.9752414878672
"KEALOHAPILARES","Kealoha Pilares","WR","CAR",383,19.6,26.22,NA,NA,NA,NA,12.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,151.4,0.765,NA,NA,0.065,19.6,19.6
"KYLEWILLIAMS","Kyle Williams","WR","KC",384,19.5896497418063,22.12,39.2,NA,NA,NA,26.6,NA,NA,11.8,NA,4.9,1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,12.2,148.366774445394,0.79216204954449,NA,0,0,12.7458333333333,19.5896497418063
"ANTHONYSHERMAN","Anthony Sherman","RB","KC",385,19.5060179884297,28.42,20.2,17.1,NA,NA,18.65,NA,NA,12.3,9.5,9.4,NA,14.2,NA,NA,16.39,NA,NA,NA,0,0,0,4.44616646686021,12.2499665025855,0.388537984718093,12.4999938120182,99.5,0.999965571643761,0,0,0,16.1644444444444,19.5060179884297
"JOSHHILL","Josh Hill","TE","NO",386,19.4,NA,NA,NA,NA,NA,13.43,8.2,NA,32.8,17,NA,4.5,NA,NA,NA,23,NA,0,NA,0,0,0,1,0,0,9.15,110,1.4,0,0,0,16.4216666666667,19.4
"CHARLESSIMS","Charles Sims","RB","TB",387,19.1263106311712,NA,43,NA,12.9,NA,27.66,15.7,NA,NA,15,8.9,16,NA,43,NA,15.48,0,0,0,0,0,0,18.4616090253983,84.5000426447424,0.729383686908771,11,83.000042452443,0,0,0,1,19.124,19.1263106311712
"MIKELLESHOURE","Mikel Leshoure","RB","DET",388,19.0615654094467,NA,41.2,NA,NA,NA,17.78,NA,11.5,3.5,0.5,6.3,4,9.3,43,NA,NA,0,0,0,0,0,0,16.5932162254616,69.5000324916844,1.45876737381754,4.04995892941952,33.5895791737296,0,NA,0,0,12.0690909090909,19.0615654094467
"FOZZYWHITTAKER","Fozzy Whittaker","RB","CAR",389,18.9297049773782,20.38,NA,NA,NA,NA,NA,26.3,NA,NA,3.5,5.9,NA,NA,39.8,NA,14.9,0,0,0,0,0,0,17.0056227600314,75.0000628567396,0.671616038280295,8.14515897973885,62.0000246202245,0,0.2,0,0,13.2297777777778,18.9297049773782
"MIKETHOMAS","Mike Thomas","WR","HOU",390,18.8322634513891,14.08,NA,NA,NA,NA,19.13,29.9,NA,NA,8,18.6,34,4.9,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,14.5,134.325,0.899960575231524,NA,0,0,18.2769047619048,18.8322634513891
"DAMIANWILLIAMS","Damian Williams","WR","MIA",391,18.5404118609624,10.44,45.5,25.1,NA,NA,30.78,10.7,17.2,7,NA,0.3,18,NA,12.9,NA,NA,NA,0,NA,0,0,0,0,0,0,12.9999696283552,125.400042898992,1.00006792851054,NA,0,0,15.9230303030303,18.5404118609624
"DEMETRIUSHARRIS","Demetrius Harris","TE","KC",392,18.5,NA,NA,NA,NA,NA,13.12,NA,16.4,19,24,21.6,13,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,11.9999644950241,125,1,NA,NA,0,15.3028571428571,18.5
"PHILBATES","Phil Bates","WR","SEA",392,18.5,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,185,0,NA,NA,0,18.5,18.5
"JACKIEBATTLE","Jackie Battle","RB","TEN",394,18.485084698229,17.24,47,5.4,NA,NA,26.2,NA,NA,20.3,1.5,17,2.3,48,NA,NA,9.68,NA,NA,NA,0,0,0,21.15,95.25,1.00003706916351,4.49999601769823,29.5986228324797,0,0,0,0,19.2966666666667,18.485084698229
"KEVINWALTER","Kevin Walter","WR",NA,395,18.31,37.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13.75,154.5,0.6,NA,NA,0.37,18.31,18.31
"ROBERTHOUSLER","Robert Housler","TE","ARI",396,18.23,NA,NA,NA,NA,NA,28.22,17.5,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,16,182.3,0,NA,NA,0,20.8733333333333,18.23
"DALLASCLARK","Dallas Clark","TE",NA,397,17.93,36.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.05,136,0.815,NA,NA,0.28,17.93,17.93
"JARONBROWN","Jaron Brown","WR","ARI",398,17.857221846087,43.88,NA,15,NA,NA,22.65,11.9,NA,6.3,13.5,3.9,NA,5.1,NA,NA,14.8,NA,0,NA,0,0,0,0,0,0,10.1298681999322,123.500038029882,0.917869673849801,0,0,0,13.671,17.857221846087
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",399,17.7897168227526,NA,32.94,NA,NA,NA,17.74,NA,NA,NA,8.1,6.86,29.4,NA,18.14,NA,NA,47,28.2000162584091,16.55,326.99996776077,2.39992619801999,2.3499969307866,2.3499969307866,6.1000718181498,0,0,0,0,NA,0,0.4,15.7828571428571,17.7897168227526
"JIMMYCLAUSEN","Jimmy Clausen","QB","CHI",400,17.3767858563969,NA,NA,20.5,NA,NA,16.044,27.5,15.4,NA,8.1,NA,10.4,NA,NA,NA,19.19,45.5,29,20.3,333.3,1.59994635681088,1.5,1.99998994085896,6.45000429153442,0,0,0,0,0,0,0,16.6262857142857,17.3767858563969
"TONYMOEAKI","Tony Moeaki","TE","BUF",401,17.3460456387647,NA,NA,NA,NA,NA,18.25,NA,7.7,3.3,25,15.5,16,NA,43.1,NA,NA,NA,0,NA,0,0,0,0,0,0,8.00002410656258,113.460256942529,1.0000033240853,NA,0,0,14.3166666666667,17.3460456387647
"JOSHCOOPER","Josh Cooper","WR","CLE",402,16.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,11,138.5,0.5,NA,NA,NA,16.85,16.85
"COREYWASHINGTON","Corey Washington","WR","NYG",403,16.7,NA,NA,47.4,NA,NA,NA,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,14.8,NA,0,NA,0,0,0,0,0,0,11,131,0.6,0,0,0,20.2666666666667,16.7
"JEDCOLLINS","Jed Collins","RB","DET",404,16.3882152398444,12.04,27.7,10.3,NA,NA,19,NA,NA,NA,1,1.7,NA,NA,NA,NA,15.95,NA,NA,NA,0,0,0,7,37.2960468875492,0.65,6.5000280701208,51.875,0.595185091848252,0,0,0,13.333380952381,16.3882152398444
"JIMDRAY","Jim Dray","TE","CLE",405,16.3445462065903,11.4,NA,NA,NA,NA,17.63,20.2,NA,NA,NA,3.7,5,NA,36.3,NA,NA,NA,0,NA,0,0,0,3,8,0,9.50004081584424,108.150006084278,0.826590933027071,NA,0,0.115,13.7692857142857,16.3445462065903
"KELLENDAVIS","Kellen Davis","TE","NYG",406,16.0001990140711,NA,NA,NA,NA,NA,13.93,NA,37.4,NA,18.5,13.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99998474121094,99.9999325275421,1.00003429355281,NA,NA,0,12.9042857142857,16.0001990140711
"ANTONESMITH","Antone Smith","RB","ATL",407,15.8402103934351,NA,4.1,37.1,NA,NA,7.35,29.9,NA,11.1,25,14.7,5.5,15.6,NA,NA,NA,0,0,0,0,0,0,17.2995611502653,72.9999738262059,1.00001339950195,4.47767174075489,25.4013261380279,0,NA,0,0,14.635,15.8402103934351
"VANCEMCDONALD","Vance McDonald","TE","SF",408,15.7499347182862,0.98,43.1,NA,NA,NA,20.71,10.8,8.6,22.5,4,15.3,4.5,NA,NA,NA,14.83,NA,0,NA,0,0,0,0,0,0,8.00000092147512,100.5,0.94998911971436,0,0,0,14.528,15.7499347182862
"DIONSIMS","Dion Sims","TE","MIA",409,15.3347363119153,6.6,NA,NA,NA,NA,17.36,12,NA,20.4,15,15.2,3.5,NA,NA,NA,16.2,NA,0,NA,0,0,0,0,0,0,10.0118726712818,99.75,0.899956051985888,0,0,0.02,13.2225,15.3347363119153
"TAVARRESKING","Tavarres King","WR","CAR",410,15.15,NA,NA,NA,NA,NA,23.9,NA,28.5,29,6,5.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10.0000641977044,127.5,0.4,NA,NA,0,15.9333333333333,15.15
"LOGANPAULSEN","Logan Paulsen","TE","WAS",411,14.9699753613281,9.62,NA,NA,NA,NA,20.16,39.9,20.4,6,16,15.3,9.7,NA,NA,NA,18.2,NA,0,NA,0,0,0,0,0,0,10.0499974466104,111.5,0.999995893554687,0,0,1.09,16.5922222222222,14.9699753613281
"MATTFLYNN","Matt Flynn","QB","GB",412,14.6869856951724,NA,21.48,NA,NA,NA,13.764,50.74,2.16,8.3,8,7.46,NA,NA,17.08,NA,NA,23.4000160469603,16.626606774616,9.24995016783443,205.181818181818,1.64992964826348,1,3.09991840638281,18.799943748458,0,0,0,0,NA,0,0,12.6984,14.6869856951724
"BRUCEMILLER","Bruce Miller","RB","SF",413,14.5900049406541,25.92,23.5,11.6,NA,NA,17.55,NA,NA,12.3,8.5,6.5,NA,15.3,NA,NA,20.57,NA,NA,NA,0,0,0,5.99999242660188,13.7000171135521,0.386666666666667,14.000047441756,109.000032292989,0,0,0,0,14.09,14.5900049406541
"FRANKIEHAMMOND","Frankie Hammond","WR","KC",414,14.425,NA,NA,11.5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,24.9,NA,0,NA,0,0,0,1,0,0,8.5,118.25,0,0.5,0,0.2,16.1333333333333,14.425
"DARRELYOUNG","Darrel Young","RB","WAS",415,14.3769184345439,14.44,33.8,25.2,NA,NA,29.5,NA,NA,4.3,6,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20128341441401,31.5,0.13,5.82976445215616,58,0.774486405757309,NA,NA,0,16.005,14.3769184345439
"BRANDONWEEDEN","Brandon Weeden","QB","DAL",416,14.2951724824136,NA,19.08,6.32,NA,NA,13.152,46,11.24,8.74,17,0.92,NA,NA,NA,NA,NA,35.0000519192056,24.0000366621613,14.7993705402579,283.592663825808,1.59996643099732,1.67419990116073,2.49997667511106,9.00000007713383,0,0,0,0,NA,NA,0.5,11.7452,14.2951724824136
"DARIUSJOHNSON","Darius Johnson","WR","ATL",417,14.295,NA,NA,NA,NA,NA,21.38,NA,NA,21.6,8.5,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9.7,118.95,0.4,NA,NA,0,14.595,14.295
"GARYBARNIDGE","Gary Barnidge","TE","CLE",418,14.149993525153,NA,NA,NA,NA,NA,14.02,14.6,7.7,6.9,17,5,10.5,25.9,NA,NA,21.9,NA,0,NA,0,0,0,0,0,0,8,93.4999352515304,0.8,0,0,0,12.312,14.149993525153
"DAMIENWILLIAMS","Damien Williams","RB","MIA",419,13.9699940439032,NA,NA,29,NA,NA,NA,10.6,NA,NA,13.5,5.9,0.5,NA,NA,NA,32.84,0,0,0,0,0,0,29.9999106977523,113.499987270342,0,4.53460149390302,31.1999531686899,0,0,0,0.25,11.1675,13.9699940439032
"ALLENREISNER","Allen Reisner","TE","MIN",420,13.805,21.98,NA,NA,NA,NA,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,116.65,0.385,NA,NA,0.085,13.805,13.805
