"playerID","name","pos","team","sourceName","player","season","positionRank","overallRank","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","dropOffNorm","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg2029","fg3039","fg4049","fg50","xp","points","tier"
93,"BOBBYRAINEY","RB","TB","average","Bobby Rainey",2015,99,601,3.3,68,-133.709710333333,321,7.38181901440811,11.912691,61,0.231645759750484,0,0,0,0,0,0,23.54,119.716666666667,1.05,6.18,10.4,78.1833333333333,0.233333333333333,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.61,8
93,"BOBBYRAINEY","RB","TB","averageWeighted","Bobby Rainey",2015,99,601,3.3,68,-133.709710333333,321,7.38181901440811,11.912691,61,0.231645759750485,0,0,0,0,0,0,23.54,119.716666666667,1.05,6.18,10.4,78.1833333333333,0.233333333333333,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.61,8
94,"BOOBIEDIXON","RB","BUF","fox","Boobie Dixon",2015,64,274,17.2,44,-116.319710333333,NA,3.45592585903496,4.773972,NA,0.109317647090634,NA,NA,NA,NA,NA,NA,74,273,3,4,4.4,27,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA
94,"BOOBIEDIXON","RB","BUF","espn","Boobie Dixon",2015,93,364,17.2,44,-143.119710333333,NA,3.45592585903496,4.773972,NA,0.447400383519122,0,0,0,0,0,0,28,106,1,3,4.4,27,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,NA
94,"BOOBIEDIXON","RB","BUF","yahoo","Boobie Dixon",2015,91,465,17.2,44,-139.899710333333,NA,3.45592585903496,4.773972,NA,0.519787011294065,0,0,0,0,0,0,28.2,108,1.1,3.4,4.4,26.2,0.1,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.42,NA
94,"BOOBIEDIXON","RB","BUF","average","Boobie Dixon",2015,97,596,17.2,44,-133.113043666666,NA,3.45592585903496,4.773972,NA,0.43531997068782,0,0,0,0,0,0,43.4,162.333333333333,1.7,3.46666666666667,4.4,26.7333333333333,0.0333333333333333,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2066666666667,NA
94,"BOOBIEDIXON","RB","BUF","averageWeighted","Boobie Dixon",2015,97,596,17.2,44,-133.113043666666,NA,3.45592585903496,4.773972,NA,0.43531997068782,0,0,0,0,0,0,43.4,162.333333333333,1.7,3.46666666666667,4.4,26.7333333333333,0.0333333333333333,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2066666666667,NA
94,"BOOBIEDIXON","RB","BUF","averageRobust","Boobie Dixon",2015,99,605,17.2,44,-135.544710333333,NA,3.45592585903496,4.773972,NA,0.26016605900699,0,0,0,0,0,0,39.6,148.75,1.55,3.45,4.4,27,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.775,NA
95,"BOSCAIFE","TE","FA","espn","Bo Scaife",2015,69,241,0,0,-86.904999251742,NA,NA,NA,NA,0.414220629748901,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
95,"BOSCAIFE","TE","FA","average","Bo Scaife",2015,142,325,0,0,-86.904999251742,NA,NA,NA,NA,0.295409986325773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
95,"BOSCAIFE","TE","FA","averageRobust","Bo Scaife",2015,142,325,0,0,-86.904999251742,NA,NA,NA,NA,0.286697794269429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
95,"BOSCAIFE","TE","FA","averageWeighted","Bo Scaife",2015,142,325,0,0,-86.904999251742,NA,NA,NA,NA,0.295409986325773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
96,"BRADSORENSEN","QB","SD","yahoo","Brad Sorensen",2015,73,591,0,0,-277.181347591963,NA,NA,NA,NA,0.414988953285326,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
96,"BRADSORENSEN","QB","SD","averageRobust","Brad Sorensen",2015,83,790,0,0,-277.181347591963,NA,NA,NA,NA,0.343816442197611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
96,"BRADSORENSEN","QB","SD","average","Brad Sorensen",2015,90,797,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
96,"BRADSORENSEN","QB","SD","averageWeighted","Brad Sorensen",2015,90,797,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
97,"BRADYQUINN","QB","MIA","espn","Brady Quinn",2015,70,430,0,0,-277.181347591963,NA,NA,NA,NA,0.430715693563675,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
97,"BRADYQUINN","QB","MIA","nfl","Brady Quinn",2015,80,496,0,0,-277.181347591963,NA,NA,NA,NA,0.482173785609605,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
97,"BRADYQUINN","QB","MIA","averageRobust","Brady Quinn",2015,84,791,0,0,-277.181347591963,NA,NA,NA,NA,0.343816442197611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
97,"BRADYQUINN","QB","MIA","average","Brady Quinn",2015,91,798,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
97,"BRADYQUINN","QB","MIA","averageWeighted","Brady Quinn",2015,91,798,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
98,"BRANDENOLIVER","RB","SD","fox","Branden Oliver",2015,54,243,32.85,72.8,-96.1197103333326,221.4,8.55127723623798,19.674102,57.5,0.331049083782095,NA,NA,NA,NA,NA,NA,78,286,3,23,10.6,156,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2,6
98,"BRANDENOLIVER","RB","SD","cbs","Branden Oliver",2015,61,294,32.85,72.8,-87.5197103333326,221.4,8.55127723623798,19.674102,57.5,0.0735784535316431,NA,NA,NA,NA,NA,NA,74,296,4.1,22.1,10.6,168,0.6,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8,6
98,"BRANDENOLIVER","RB","SD","fp","Branden Oliver",2015,72,337,32.85,72.8,-111.739710333333,221.4,8.55127723623798,19.674102,57.5,0.510977301426785,NA,NA,NA,NA,NA,NA,65,254.9,2,13.2,10.6,104.9,0.3,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.58,6
98,"BRANDENOLIVER","RB","SD","espn","Branden Oliver",2015,79,345,32.85,72.8,-127.469710333333,221.4,8.55127723623798,19.674102,57.5,0.470644456686067,0,0,0,0,0,0,53,217,1,8,10.6,70,0,0,0,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.85,6
98,"BRANDENOLIVER","RB","SD","nfl","Branden Oliver",2015,71,348,32.85,72.8,-102.419710333333,221.4,8.55127723623798,19.674102,57.5,0.107928036078032,0,0,0,NA,NA,NA,64.42,256,1,14.98,10.6,203,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9,6
98,"BRANDENOLIVER","RB","SD","yahoo","Branden Oliver",2015,76,405,32.85,72.8,-122.659710333333,221.4,8.55127723623798,19.674102,57.5,0.322789124080199,0,0,0,0,0,0,52.1,213,1.3,8.6,10.6,71.6,0.3,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.66,6
98,"BRANDENOLIVER","RB","SD","averageRobust","Branden Oliver",2015,70,483,32.85,72.8,-107.534992052587,221.4,8.55127723623798,19.674102,57.5,0.255076912177297,0,0,0,0,0,0,65,254.9,2.00003849600973,15.35,10.6,130.45,0.64991455078125,0,0,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7847182807459,6
98,"BRANDENOLIVER","RB","SD","average","Branden Oliver",2015,71,484,32.85,72.8,-108.296376999999,221.4,8.55127723623798,19.674102,57.5,0.637244889861622,0,0,0,0,0,0,64.42,253.816666666667,2.06666666666667,14.98,10.6,128.916666666667,0.533333333333333,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0233333333333,6
98,"BRANDENOLIVER","RB","SD","averageWeighted","Branden Oliver",2015,71,484,32.85,72.8,-108.296376999999,221.4,8.55127723623798,19.674102,57.5,0.637244889861625,0,0,0,0,0,0,64.42,253.816666666667,2.06666666666667,14.98,10.6,128.916666666667,0.533333333333333,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0233333333333,6
99,"BRANDINCOOKS","WR","NO","nfl","Brandin Cooks",2015,10,18,134.3,193.7,57.538062635588,28.5030944625407,4.64020049078925,12.513144,5.5152,0.442521088915074,0,0,0,NA,NA,NA,8.525,149,NA,87.2,123,1248,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.7,2
99,"BRANDINCOOKS","WR","NO","yahoo","Brandin Cooks",2015,11,29,134.3,193.7,26.018062635588,28.5030944625407,4.64020049078925,12.513144,5.5152,0.880119513974818,0,0,0,0,0,0,12.2,80.8,0.3,83.9,123,1157,6.2,0,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.18,2
99,"BRANDINCOOKS","WR","NO","averageRobust","Brandin Cooks",2015,13,32,134.3,193.7,21.4370803754804,28.5030944625407,4.64020049078925,12.513144,5.5152,4.78595009156082,0,0,0,0,0,0,11.05,81.4892345278307,0.05,86.5,123,1141,6.00001571451823,0,0.1,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.599017739892,2
99,"BRANDINCOOKS","WR","NO","espn","Brandin Cooks",2015,12,32,134.3,193.7,21.588062635588,28.5030944625407,4.64020049078925,12.513144,5.5152,1.4917325102003,0,0,0,0,0,0,12,82,0,83,123,1146,6,0,0.1,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.75,2
99,"BRANDINCOOKS","WR","NO","average","Brandin Cooks",2015,13,33,134.3,193.7,22.743062635588,28.5030944625407,4.64020049078925,12.513144,5.5152,5.26052640849311,0,0,0,0,0,0,8.525,76.7,0.1,87.2,123,1132.85,6.4,0,0.1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.905,2
99,"BRANDINCOOKS","WR","NO","averageWeighted","Brandin Cooks",2015,13,33,134.3,193.7,22.743062635588,28.5030944625407,4.64020049078925,12.513144,5.5152,5.26052640849312,0,0,0,0,0,0,8.525,76.7,0.1,87.2,123,1132.85,6.4,0,0.1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.905,2
99,"BRANDINCOOKS","WR","NO","fp","Brandin Cooks",2015,13,35,134.3,193.7,16.218062635588,28.5030944625407,4.64020049078925,12.513144,5.5152,1.80324632789203,NA,NA,NA,NA,NA,NA,9.9,71.7,0.1,89.1,123,1102.1,5.9,0,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.38,2
99,"BRANDINCOOKS","WR","NO","cbs","Brandin Cooks",2015,15,42,134.3,193.7,9.13806263558797,28.5030944625407,4.64020049078925,12.513144,5.5152,0.564766886002056,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,123,1141,5.3,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.3,2
99,"BRANDINCOOKS","WR","NO","fox","Brandin Cooks",2015,24,68,134.3,193.7,-1.86193736441203,28.5030944625407,4.64020049078925,12.513144,5.5152,0.42558784404487,NA,NA,NA,NA,NA,NA,0,0,0,84,123,1003,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.3,2
100,"BRANDONBOGOTAY","K","TB","espn","Brandon Bogotay",2015,9,492,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,0,NA
100,"BRANDONBOGOTAY","K","TB","yahoo","Brandon Bogotay",2015,6,662,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,0,NA
100,"BRANDONBOGOTAY","K","TB","average","Brandon Bogotay",2015,10,902,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
100,"BRANDONBOGOTAY","K","TB","averageRobust","Brandon Bogotay",2015,10,902,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
100,"BRANDONBOGOTAY","K","TB","averageWeighted","Brandon Bogotay",2015,10,902,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
101,"BRANDONBOLDEN","RB","NE","cbs","Brandon Bolden",2015,64,304,5,69.4,-90.9197103333326,249.8,8.47854990744939,11.897865,80.6,0.95052290596828,NA,NA,NA,NA,NA,NA,93,346,2.8,20.4,8.8,138,1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4,7
101,"BRANDONBOLDEN","RB","NE","fox","Brandon Bolden",2015,91,323,5,69.4,-155.319710333333,249.8,8.47854990744939,11.897865,80.6,0.681151352242296,NA,NA,NA,NA,NA,NA,12,38,0,2,8.8,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
101,"BRANDONBOLDEN","RB","NE","espn","Brandon Bolden",2015,89,359,5,69.4,-138.169710333333,249.8,8.47854990744939,11.897865,80.6,0.530147362995662,0,0,0,0,0,0,28,120,1,6,8.8,50,0,0,0,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.15,7
101,"BRANDONBOLDEN","RB","NE","fp","Brandon Bolden",2015,83,372,5,69.4,-125.729710333333,249.8,8.47854990744939,11.897865,80.6,0.521588105165274,NA,NA,NA,NA,NA,NA,44.6,177.9,1.5,10.6,8.8,72,0.3,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.59,7
101,"BRANDONBOLDEN","RB","NE","nfl","Brandon Bolden",2015,94,390,5,69.4,-122.119710333333,249.8,8.47854990744939,11.897865,80.6,0.231489102451491,0,0,0,NA,NA,NA,40.3,154,2,9.16,8.8,48,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2,7
101,"BRANDONBOLDEN","RB","NE","yahoo","Brandon Bolden",2015,88,461,5,69.4,-136.069710333333,249.8,8.47854990744939,11.897865,80.6,0.0745741355990462,0,0,0,0,0,0,23.9,103,1.2,6.8,8.8,53.5,0.3,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.25,7
101,"BRANDONBOLDEN","RB","NE","average","Brandon Bolden",2015,89,553,5,69.4,-128.196376999999,249.8,8.47854990744939,11.897865,80.6,0.321312525725531,0,0,0,0,0,0,40.3,156.483333333333,1.41666666666667,9.16,8.8,62.25,0.433333333333333,0,0,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1233333333333,7
101,"BRANDONBOLDEN","RB","NE","averageWeighted","Brandon Bolden",2015,89,553,5,69.4,-128.196376999999,249.8,8.47854990744939,11.897865,80.6,0.321312525725533,0,0,0,0,0,0,40.3,156.483333333333,1.41666666666667,9.16,8.8,62.25,0.433333333333333,0,0,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1233333333333,7
101,"BRANDONBOLDEN","RB","NE","averageRobust","Brandon Bolden",2015,90,556,5,69.4,-128.525581941914,249.8,8.47854990744939,11.897865,80.6,0.0574855850794161,0,0,0,0,0,0,34.25,140.45,1.59994018112178,8.3,8.8,53.5,0.64991455078125,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7941283914182,7
102,"BRANDONCOLEMAN","WR","NO","espn","Brandon Coleman",2015,55,144,86.05,97.6,-41.661937364412,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.153925307492967,0,0,0,0,0,0,0,0,0,40,64.4,657,5,0,0.05,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.5,5
102,"BRANDONCOLEMAN","WR","NO","yahoo","Brandon Coleman",2015,55,144,86.05,97.6,-40.761937364412,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.526867198147238,0,0,0,0,0,0,0,0,0,41,64.4,670,4.8,0,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4,5
102,"BRANDONCOLEMAN","WR","NO","cbs","Brandon Coleman",2015,52,149,86.05,97.6,-38.561937364412,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.00773453776205147,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,64.4,755,3.9,0,0.05,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6,5
102,"BRANDONCOLEMAN","WR","NO","average","Brandon Coleman",2015,61,157,86.05,97.6,-43.951937364412,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.175565068065498,0,0,0,0,0,0,0,0,0,46.26,64.4,673.7,4.34,0,0.05,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.21,5
102,"BRANDONCOLEMAN","WR","NO","averageRobust","Brandon Coleman",2015,60,157,86.05,97.6,-44.7122282537475,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.465169893317924,0,0,0,0,0,0,0,0,0,47,64.4,662.5,4.39995151844409,0,0.05,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4497091106646,5
102,"BRANDONCOLEMAN","WR","NO","averageWeighted","Brandon Coleman",2015,61,157,86.05,97.6,-43.951937364412,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.175565068065498,0,0,0,0,0,0,0,0,0,46.26,64.4,673.7,4.34,0,0.05,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.21,5
102,"BRANDONCOLEMAN","WR","NO","fp","Brandon Coleman",2015,61,158,86.05,97.6,-50.111937364412,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.444403139308204,NA,NA,NA,NA,NA,NA,0,0,0,43.3,64.4,631.5,4,0,0.05,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.05,5
102,"BRANDONCOLEMAN","WR","NO","fox","Brandon Coleman",2015,70,175,86.05,97.6,-48.661937364412,134.593258426966,3.72633453778795,4.59605999999999,17.6084128643857,0.184026958450852,NA,NA,NA,NA,NA,NA,0,0,0,53,64.4,655,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,5
103,"BRANDONCOUTU","K","FA","espn","Brandon Coutu",2015,10,493,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
103,"BRANDONCOUTU","K","FA","average","Brandon Coutu",2015,11,903,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
103,"BRANDONCOUTU","K","FA","averageRobust","Brandon Coutu",2015,11,903,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
103,"BRANDONCOUTU","K","FA","averageWeighted","Brandon Coutu",2015,11,903,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
104,"BRANDONGIBSON","WR","NE I","nfl","Brandon Gibson",2015,117,339,37.2,37.2,-98.961937364412,NA,NA,NA,NA,0.662848044577421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2,NA
104,"BRANDONGIBSON","WR","NE I","average","Brandon Gibson",2015,115,459,37.2,37.2,-98.961937364412,NA,NA,NA,NA,0.571089858250787,0,0,0,0,0,0,0,0,0,0,0,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,NA
104,"BRANDONGIBSON","WR","NE I","averageWeighted","Brandon Gibson",2015,115,459,37.2,37.2,-98.961937364412,NA,NA,NA,NA,0.571089858250787,0,0,0,0,0,0,0,0,0,0,0,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,NA
104,"BRANDONGIBSON","WR","NE I","averageRobust","Brandon Gibson",2015,117,461,37.2,37.2,-98.961937364412,NA,NA,NA,NA,0.0336266643035538,0,0,0,0,0,0,0,0,0,0,0,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,NA
105,"BRANDONLAFELL","WR","NE","fox","Brandon LaFell",2015,29,79,84.6833333333333,128,-8.16193736441204,109.684201954397,6.83616096366863,21.07763,16.9304,0.485978065443377,NA,NA,NA,NA,NA,NA,0,0,0,74,76.6,940,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,5
105,"BRANDONLAFELL","WR","NE","cbs","Brandon LaFell",2015,31,84,84.6833333333333,128,-13.2286040310787,109.684201954397,6.83616096366863,21.07763,16.9304,0.555487058791736,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,76.6,872,6.4,0,0.366666666666667,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.933333333333,5
105,"BRANDONLAFELL","WR","NE","nfl","Brandon LaFell",2015,31,95,84.6833333333333,128,-15.861937364412,109.684201954397,6.83616096366863,21.07763,16.9304,0.478619855662001,0,0,0,NA,NA,NA,0.075,14,NA,56.84,76.6,809,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.3,5
105,"BRANDONLAFELL","WR","NE","averageRobust","Brandon LaFell",2015,42,119,84.6833333333333,128,-28.9619100827685,109.684201954397,6.83616096366863,21.07763,16.9304,0.625279400397156,0,0,0,0,0,0,0,0,0,53.9,76.6,772.5,5.3000045469406,0,0.1,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.200027281644,5
105,"BRANDONLAFELL","WR","NE","average","Brandon LaFell",2015,42,120,84.6833333333333,128,-28.004937364412,109.684201954397,6.83616096366863,21.07763,16.9304,0.109706928864366,0,0,0,0,0,0,0.075,3.22,0,56.84,76.6,771.516666666667,5.33333333333333,0,0.366666666666667,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.157,5
105,"BRANDONLAFELL","WR","NE","averageWeighted","Brandon LaFell",2015,42,120,84.6833333333333,128,-28.004937364412,109.684201954397,6.83616096366863,21.07763,16.9304,0.10970692886436,0,0,0,0,0,0,0.075,3.22,0,56.84,76.6,771.516666666667,5.33333333333333,0,0.366666666666667,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.157,5
105,"BRANDONLAFELL","WR","NE","fp","Brandon LaFell",2015,48,128,84.6833333333333,128,-35.9086040310787,109.684201954397,6.83616096366863,21.07763,16.9304,0.832863395479634,NA,NA,NA,NA,NA,NA,0.3,2.1,0,53.4,76.6,715.1,5,0,0.366666666666667,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.253333333333,5
105,"BRANDONLAFELL","WR","NE","yahoo","Brandon LaFell",2015,58,147,84.6833333333333,128,-41.661937364412,109.684201954397,6.83616096366863,21.07763,16.9304,0.502989055055508,0,0,0,0,0,0,0,0,0,52.8,76.6,673,4.6,0,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.5,5
105,"BRANDONLAFELL","WR","NE","espn","Brandon LaFell",2015,62,166,84.6833333333333,128,-51.4786040310787,109.684201954397,6.83616096366863,21.07763,16.9304,0.343191996077571,0,0,0,0,0,0,0,0,0,49,76.6,620,4,0,0.366666666666667,1.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6833333333333,5
106,"BRANDONMANUMALEUNA","TE","FA","espn","Brandon Manumaleuna",2015,70,242,0,0,-86.904999251742,NA,NA,NA,NA,0.414220629748901,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
106,"BRANDONMANUMALEUNA","TE","FA","average","Brandon Manumaleuna",2015,143,326,0,0,-86.904999251742,NA,NA,NA,NA,0.295409986325773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
106,"BRANDONMANUMALEUNA","TE","FA","averageRobust","Brandon Manumaleuna",2015,143,326,0,0,-86.904999251742,NA,NA,NA,NA,0.286697794269429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
