"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"MIKETOLBERT","Mike
Tolbert
","RB","CAR",143,0,0.0218934319704089,0,143
"JOHNNYMANZIEL","Johnny
Manziel
","QB","CLE",143.219161676647,6.90576569079702,0.333899830050985,2.9652,144
"SHAYNEGRAHAM","Shayne
Graham
","K","NO",143.245543222334,6.36234171846845,0.297210836748975,5.9304,145
"JAMESSTARKS","James
Starks
","RB","GB",144,0,0.0317904628611417,0,144
"GREGZUERLEIN","Greg
Zuerlein
","K","STL",144.007293007293,6.33807474115049,0.233030090972708,1.4826,147
"CECILSHORTS","Cecil
Shorts
","WR","JAC",144.041478277963,6.4412748156828,0.508547435769269,2.9652,146
"MILESAUSTIN","Miles
Austin
","WR","CLE",144.594594594595,1.9601368709344,0.0591822453264021,1.9601368709344,143
"SEBASTIANJANIKOWSKI","Sebastian
Janikowski
","K","OAK",145.826923076923,4.66942096138046,0.119564130760772,1.4826,148
"GREENBAYDEFENSED","GreenBay
Defense
D","DEF","GB",147.771186440678,0.421860286937412,0.0117964610616815,0.421860286937412,148
"PITTSBURGHDEFENSED","Pittsburgh
Defense
D","DEF","PIT",148,0,0.00909727081875437,0,148
"RONNIEHILLMAN","Ronnie
Hillman
","RB","DEN",148,0,0.0286913925822253,0,148
"RYANTANNEHILL","Ryan
Tannehill
","QB","MIA",148,0,0.0474857542737179,0,148
"DELANIEWALKER","Delanie
Walker
","TE","TEN",149,0,0.0534839548135559,0,149
"MINNESOTADEFENSED","Minnesota
Defense
D","DEF","MIN",150,0,0.0356892932120364,0,150
