"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"ARIZONACARDINALS","Arizona ","DEF","ARI",140.335907335907,7.04849647549203,0.851973684210526,8.8956,139
"DANCARPENTER","Dan Carpenter","K","BUF",141,0,0.0361842105263158,0,141
"MATTPRATER","Matt Prater","K","DET",141.823529411765,5.85248220737287,0.503289473684211,1.4826,145
"TORREYSMITH","Torrey Smith","WR","SF",142.036809815951,8.41067044974561,0.536184210526316,4.4478,143
"BRANDONMCMANUS","Brandon McManus","K","DEN",142.25,5.65243310442503,0.25,1.4826,146
"SEBASTIANJANIKOWSKI","Sebastian Janikowski","K","OAK",142.741176470588,6.95761477529078,0.279605263157895,2.9652,146
"CHARLESCLAY","Charles Clay","TE","BUF",143,0,0.0493421052631579,0,143
"TYLERLOCKETT","Tyler Lockett","WR","SEA",143,0,0.0789473684210526,0,143
"NEWENGLANDPATRIOTS","NewEngland ","DEF","NE",144.793103448276,2.8125050120244,0.286184210526316,4.4478,144
"CHARLESSIMS","Charles Sims","RB","TB",145,0,0.0789473684210526,0,145
"BLAIRWALSH","Blair Walsh","K","MIN",145.742857142857,4.71500993438176,0.345394736842105,1.4826,149
"MINNESOTAVIKINGS","Minnesota ","DEF","MIN",146,0,0.0493421052631579,0,146
"MICHAELCRABTREE","Michael Crabtree","WR","OAK",146.258620689655,2.82569876361978,0.190789473684211,4.4478,147
"INDIANAPOLISCOLTS","Indianapolis ","DEF","IND",147,0,0.0789473684210526,0,147
"REGGIEBUSH","Reggie Bush","RB","SF",147.571428571429,2.62792980073555,0.253289473684211,2.62792980073555,150
"TYRODTAYLOR","Tyrod Taylor","QB","BAL",150,0,0.0789473684210526,0,150
