"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"SANTONIOHOLMES","Santonio Holmes","WR","CHI",369,NA,121,38.5372563381065,69.86,NA,NA,79.8,NA,44.67,21,24.9,22.6,42,22,20.2,54.5,62,NA,24.8,41.3075,38.5372563381065,-124.733927422547,NA,21.3813557093487,6.23891329600501,38.1030113648864,0.434244973220153
"MIKEBROWN","Mike Brown","WR","JAC",370,NA,122,38.3479293124858,135.89,41.5,46.1,NA,NA,33.15,44.9,NA,22.6,34.1,11.9,51,17.1,44.2,NA,NA,40.1006428571429,38.3479293124858,-124.923254448168,NA,33.0632323943627,8.71583514986681,37.0333109054658,1.31461840701999
"JUSTINBROWN","Justin Brown","WR","PIT",371,NA,123,37.858093417287,NA,NA,45.5,NA,NA,34.13,NA,NA,18.4,38.1,NA,NA,50.5,NA,NA,NA,31.535,37.858093417287,-125.413090343366,NA,12.3427663025758,4.32245070755468,36.2065665941041,1.65152682318296
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",372,178.3,61,85.1214217183922,98.85,85.1,69.9,64.2,NA,76,116.7,89.3,79.1,88.6,73.7,54,107.3,79.8,NA,65.9,85.6514361471861,85.1214217183922,-125.569053433094,30,17.2295542951288,6.8376390286067,82.5592376588234,2.56218405956879
"JONBALDWIN","Jon Baldwin","WR","DET",373,NA,124,36.2085283936446,NA,44,NA,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,14.35,36.2085283936446,-127.062655367009,NA,5.51935986626468,2.87567593192625,35.965842887671,0.242685505973554
"DONTEMONCRIEF","Donte Moncrief","WR","IND",374,180.3,125,36.2046047945636,NA,59.4,20.8,NA,NA,32.03,18.4,6.6,47.4,38.1,28.6,20,32,64.9,NA,26.7,35.154246031746,36.2046047945636,-127.06657896609,19.2,17.1538373434652,5.61083398514019,35.2457935178469,0.958811276716645
"CHRISTINEMICHAEL","Christine Michael","RB","SEA",375,136.5,62,83.361987895385,NA,162.9,117.7,71.4,NA,112.68,73.8,61.5,76.5,59.4,90.2,54.6,29,97.6,NA,41.1,85.4014625374625,83.361987895385,-127.328487256102,13.65,35.8477225253768,6.96636065279006,80.0434159271354,3.3185719682496
"GENOSMITH","Geno Smith","QB","NYJ",376,164.5,27,240.192228931925,194.31,240.74,211.98,215.72,NA,221.708,191.74,231.74,263.1,226.8,173.5,235.5,235.08,204.88,NA,223.72,236.725826623377,240.192228931925,-127.443716438507,20.1,23.0082295324908,6.33305558818762,232.734215372359,7.45801355956627
"KEVINOGLETREE","Kevin Ogletree","WR","DET",377,NA,126,35.7270809807784,NA,47.8,54.2,NA,NA,51,49.1,NA,11.5,14,16.6,NA,43.5,NA,NA,14.7,30.8557142857143,35.7270809807784,-127.544102779875,NA,18.660787764722,5.66206812132463,34.7604484456039,0.966632535174519
"TIQUANUNDERWOOD","Tiquan Underwood","WR","CAR",378,NA,127,34.7645060549154,-0.09,53.4,NA,NA,NA,40.36,NA,NA,31.1,2.9,22.3,4.1,NA,63,NA,NA,26.9860714285714,34.7645060549154,-128.506677705738,NA,24.0514169095532,6.80504946712375,34.6841337192515,0.0803723356639168
"ANDRECALDWELL","Andre Caldwell","WR","DEN",379,177,128,34.7563908362924,12.11,64.8,32.5,33.6,NA,44.61,61,43.5,22,8.2,20.7,12.5,28.3,29.8,NA,38.4,34.2125487012987,34.7563908362924,-128.514792924361,3,17.1850558641788,3.78597683427436,34.2427234126327,0.513667423659776
"TJGRAHAM","T.J. Graham","WR","BUF",380,NA,129,34.6118766022105,65.64,46.3,NA,NA,NA,31.42,33.7,22.2,12.4,NA,7.6,2.9,NA,52.4,NA,NA,27.246373015873,34.6118766022105,-128.659307158443,NA,21.3828950331801,6.23923968062121,33.8375541526349,0.774322449575585
"MIKETOLBERT","Mike Tolbert","RB","CAR",381,178.4,63,81.7564874222617,82.79,103.8,82.9,94.6,NA,95.45,105.1,NA,73,89,60.4,61.5,12.5,79.7,NA,63.6,81.5060080752581,81.7564874222617,-128.933987729225,14.8,24.5770870204395,5.90127497076778,76.9299310884753,4.82655633378641
"DWAYNEHARRIS","Dwayne Harris","WR","DAL",382,NA,130,33.8735702230548,20.57,NA,12.4,NA,NA,12.46,32.4,NA,26.4,6.7,22,33,61.2,44,NA,19.2,29.1228571428571,33.8735702230548,-129.397613537598,NA,15.7605902635195,5.04713588355676,33.7832326134954,0.090337609559441
"ROBERTHERRON","Robert Herron","WR","TB",383,NA,131,33.801538082215,NA,54.3,22.6,NA,NA,38.45,30.5,NA,NA,38.3,24.5,2.9,NA,NA,NA,39.5,31.8766071428571,33.801538082215,-129.469645678438,NA,15.2382961528793,4.93639325789222,33.6625321340228,0.139005948192199
"KESHAWNMARTIN","Keshawn Martin","WR","HOU",384,NA,132,33.7649271447758,56.39,41.3,34.7,NA,NA,37.01,23.3,34,42.3,13,10.7,6,34.7,61.5,NA,36.3,33.9354423076923,33.7649271447758,-129.506256615878,NA,16.5037366786729,5.20470607933481,33.4373090990952,0.327618045680595
"CHARLESJOHNSON","Charles Johnson","WR","CLE",385,NA,133,33.5601371232698,NA,NA,38.1,NA,NA,23.94,11.7,18.8,46.9,43.5,NA,32.1,NA,NA,NA,20.6,35.6673412698413,33.5601371232698,-129.711046637384,NA,12.6542900687023,4.38850345277035,33.2405615745056,0.319575548764149
"SANTANAMOSS","Santana Moss","WR","WAS",386,NA,134,33.3144810749207,49.4,58.8,39.5,NA,NA,40.97,46.6,17.9,24.2,2.4,23.7,4.1,44.2,34.8,NA,11.25,32.3170604395604,33.3144810749207,-129.956702685733,NA,18.064235774108,5.53558051129771,33.1645710370453,0.149910037875415
"MARQUESSWILSON","Marquess Wilson","WR","CHI",387,NA,135,33.1666420740905,NA,83.8,35.2,NA,NA,53.71,37.2,NA,37.2,22,16.9,13,NA,NA,NA,21.9,36.0482936507937,33.1666420740905,-130.104541686563,NA,22.0498390016798,6.38065258330981,32.7239890073713,0.442653066719267
"DEVINSTREET","Devin Street","WR","DAL",388,NA,136,33.1625,NA,47.3,54.6,NA,NA,50.95,16.6,NA,9.8,5.3,19.8,42,NA,NA,NA,NA,30.8020833333333,33.1625,-130.108683760653,NA,19.9429263775405,5.93392145751367,32.2553924060524,0.907107593947565
"DREWDAVIS","Drew Davis","WR","ATL",389,NA,137,32.2854780147425,54.24,42.2,36.9,NA,NA,36.29,16.8,26.5,39.7,20,29.3,33.5,12.7,25.3,NA,NA,31.6127380952381,32.2854780147425,-130.985705745911,NA,11.7676802829795,4.20051455224363,31.8566768538402,0.428801160902388
"GRIFFWHALEN","Griff Whalen","WR","IND",390,NA,138,32.2253067973623,26.53,40.6,18.2,NA,NA,29.4,61.7,NA,NA,2.4,NA,NA,NA,30.5,NA,NA,30.332619047619,32.2253067973623,-131.045876963291,NA,18.3976301527695,5.60627050783917,31.2357000168223,0.989606780540036
"DARRIUSHEYWARDBEY","Darrius Heyward-Bey","WR","PIT",391,NA,139,31.488046910318,54.35,68.4,11.7,NA,NA,40.05,21.9,NA,26.3,NA,18.2,8.4,20.4,48.2,NA,NA,29.0820382395382,31.488046910318,-131.783136850335,NA,19.9439046661714,5.93412888518601,30.8140503141444,0.673996596173545
"DARICKROGERS","Da'Rick Rogers","WR","IND",392,NA,140,30.9833531233266,NA,36.8,NA,NA,NA,28.34,18.1,30.4,28.3,27.3,58.5,16.2,4,37.4,NA,NA,29.1490873015873,30.9833531233266,-132.287830637327,NA,14.5789194844245,4.7965848586033,30.5349338903458,0.448419232980765
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",393,172.1,64,78.330344432009,43.93,130.6,101.5,59.3,NA,95.27,83.9,74.9,50.1,48.3,54.9,85.8,63.2,98.5,NA,52.1,77.1014448051948,78.330344432009,-132.360130719477,31.2,25.6616337389856,7.86699058060867,73.8073540805278,4.52299035148124
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","HOU",394,177.5,28,235.018808255014,248.68,225.84,157.92,189.6,NA,190.088,191.82,200.2,232.64,228.8,170.58,188.9,276.94,179.32,NA,211.42,237.277654545455,235.018808255014,-132.617137115418,14.5,32.6148747255395,6.71955075183209,216.51022607767,18.5085821773443
"LEONARDHANKERSON","Leonard Hankerson","WR","WAS",395,NA,141,30.6447475049623,97.76,61.6,10.4,NA,NA,29.46,46.5,8.6,9.9,24.6,30.8,13,NA,16.9,NA,NA,32.0109350649351,30.6447475049623,-132.626436255691,NA,27.5034908197619,7.53699669956723,30.3515359201972,0.29321158476505
"VINCENTBROWN","Vincent Brown","WR","SD",396,NA,142,30.4251202757294,23.24,62.4,25.3,36.6,NA,37.37,21.6,18.7,36.8,17.4,17.9,47,14.9,65.8,NA,9.46,31.7962337662338,30.4251202757294,-132.846063484924,NA,17.4767324912705,5.4110115092689,29.7813845888356,0.643735686893834
"TRAVISBENJAMIN","Travis Benjamin","WR","CLE",397,NA,143,30.277951564665,22.61,34.1,30.2,NA,NA,23.21,17.1,NA,10.5,NA,27.7,8.5,45.6,27.8,NA,35,24.7960357142857,30.277951564665,-132.993232195988,NA,10.9466664913446,4.02643404637499,29.1971124412274,1.08083912343764
"DEVIERPOSEY","DeVier Posey","WR","HOU",398,NA,144,29.2848176130061,NA,50.3,55.3,NA,NA,33.74,19.5,10.3,14.9,23.4,19.2,2.4,58.9,34.2,NA,17,24.5768831168831,29.2848176130061,-133.986366147647,NA,18.3403825841593,5.5941322395117,29.0087645564431,0.276053056562994
"JOEMORGAN","Joe Morgan","WR","NO",399,NA,145,29.1094072694487,NA,42.6,35,NA,NA,NA,NA,58.1,25.5,9,15.2,24,NA,NA,NA,NA,29.9142857142857,29.1094072694487,-134.161776491205,NA,16.7809841359626,5.2634911790585,28.9040527470096,0.205354522439094
"CHRISOWUSU","Chris Owusu","WR","TB",400,NA,146,28.9081218434375,19.15,NA,53.5,NA,NA,32.16,12.6,60.3,27,8.7,21,13,63.2,31.6,NA,21.6,28.451027972028,28.9081218434375,-134.363061917216,NA,18.8349974660326,5.69900600621811,28.7663116200606,0.14181022337695
"KEVINNORWOOD","Kevin Norwood","WR","SEA",401,NA,147,28.8999836505817,NA,41.3,28.1,NA,NA,34.7,NA,NA,NA,NA,17.7,23,NA,NA,NA,NA,18.1,28.8999836505817,-134.371200110072,NA,9.33102352370843,3.68386739527261,28.2071928953624,0.692790755219338
"RYANBROYLES","Ryan Broyles","WR","DET",402,NA,148,28.6326395895394,22.93,62.6,35.9,NA,NA,36.78,10.7,NA,27.9,28.6,20.4,21.6,2.1,62.1,NA,NA,28.142746031746,28.6326395895394,-134.638544171114,NA,18.8246850027974,5.69681944268529,27.6283096257554,1.00432996378402
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",403,183.1,65,75.5295177449416,NA,82,83.3,55.3,NA,68.65,23.5,46,83.7,113.2,80.5,89.5,97.4,72,NA,32.03,74.3089010989011,75.5295177449416,-135.160957406545,11.7,25.8126630869623,5.68243089579474,71.4175674206223,4.11195032431932
"JALENSAUNDERS","Jalen Saunders","WR","NYJ",404,NA,149,27.7817462011853,NA,50.6,38.6,NA,NA,36.45,NA,12,10.4,NA,15.5,2.7,NA,NA,NA,NA,18.4722222222222,27.7817462011853,-135.489437559468,NA,17.9359276314329,5.50837518708572,27.3041157436829,0.477630457502421
"BRANDONLLOYD","Brandon Lloyd","WR","SF",405,NA,150,27.4748730503254,3.89,47.3,42.4,NA,NA,34.47,56.3,NA,19.7,18.2,17.1,15.6,20.7,NA,NA,12.04,26.6537085137085,27.4748730503254,-135.796310710328,NA,16.4679745953389,5.19712340335404,27.0914844404272,0.383388609898269
"JOSHMORGAN","Josh Morgan","WR","CHI",406,NA,151,27.1333584370404,3.55,53.9,NA,NA,NA,23.66,43.3,13.2,13.5,7,32.1,25.4,57.5,29.1,NA,12.31,24.6213136863137,27.1333584370404,-136.137825323613,NA,17.8238476613369,5.48461074111556,26.9496886844755,0.183669752564843
"BRENTONBERSIN","Brenton Bersin","WR","CAR",407,NA,152,27.0496104438139,NA,NA,40.9,NA,NA,24.75,0.5,NA,NA,NA,28.9,NA,18.5,NA,NA,14.9,22.1183333333333,27.0496104438139,-136.221573316839,NA,13.676198911491,4.60517996919044,26.4923514112865,0.557259032527416
"LOUISMURPHY","Louis Murphy","WR","TB",408,NA,153,26.8497669251371,7.79,48.6,23.6,NA,NA,36.1,0.3,NA,10.3,16.9,15.9,11.1,54.9,NA,NA,NA,22.5147777777778,26.8497669251371,-136.421416835516,NA,18.1966422116218,5.56365480171465,25.8842871191117,0.965479806025435
"NICKTOON","Nick Toon","WR","NO",409,NA,154,26.1349358974359,60.03,NA,NA,NA,NA,19.94,4.1,10.2,40.5,23.4,34.2,7,72.1,22.5,NA,15,28.4645454545455,26.1349358974359,-137.136247863217,NA,21.8626598647931,6.3409647739584,25.6168191703938,0.518116727042131
"JOHNNYMANZIEL","Johnny Manziel","QB","CLE",410,154.35,29,230.449622489703,NA,284.52,173.46,200.74,NA,215.802,164.5,206.3,243.32,203.5,277.7,246,NA,161.28,NA,199.5,221.058153846154,230.449622489703,-137.186322880728,13.7,40.8325101058636,7.50046828716713,187.374398517015,43.0752239726882
"JOSHHUFF","Josh Huff","WR","PHI",411,NA,155,25.6336383407875,NA,NA,36.6,NA,NA,33.75,2.9,NA,26.3,24.1,19,8.7,NA,30.3,NA,12.64,22.4193253968254,25.6336383407875,-137.637545419866,NA,11.6178351875229,4.16874272297012,25.4075034080955,0.226134932692016
"DONTRELLEINMAN","Dontrelle Inman","WR","SD",412,NA,156,25.6,NA,NA,NA,NA,NA,NA,36.1,NA,NA,NA,15.1,NA,NA,NA,NA,NA,25.6,25.6,-137.671183760653,NA,14.8492424049175,4.85390174076383,25.2148116166519,0.385188383348094
"ALDRICKROBINSON","Aldrick Robinson","WR","WAS",413,NA,157,25.215006816191,17.11,NA,28.1,NA,NA,29.2,40.3,NA,NA,NA,19.3,1.7,NA,38.6,NA,NA,19.5421031746032,25.215006816191,-138.056176944462,NA,13.4403874306403,4.55518058757911,24.8036415539825,0.411365262208552
"QUINTONPATTON","Quinton Patton","WR","SF",414,NA,158,25.2146164171128,1.86,60.4,2.2,NA,NA,31.3,38.4,NA,33.2,15.7,17.3,1.7,2.9,39.6,NA,15.18,22.3425,25.2146164171128,-138.056567343541,NA,18.9414161417394,5.72157008137697,24.3338333454261,0.88078307168669
"CJANDERSON","C.J. Anderson","RB","DEN",415,178.8,66,72.085190416114,NA,90.4,52.6,104,NA,77.74,31.3,73.2,85.1,76,67,63.7,23.6,80.3,NA,33.24,70.169994005994,72.085190416114,-138.605284735373,16.6,24.4254694729571,6.08833079309472,70.3480742607336,1.73711615538038
"MIKETHOMAS","Mike Thomas","WR","HOU",416,NA,159,24.3926666908522,15.79,NA,NA,NA,NA,21.69,34.7,NA,NA,9.6,20.6,39,4.9,NA,NA,9.1,23.241630952381,24.3926666908522,-138.878517069801,NA,12.2494440107063,4.30266347384073,23.6698207656059,0.722845925246286
"DAVONEBESS","Davone Bess","WR",NA,417,NA,160,24.275,85.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,NA,NA,35.5883333333333,24.275,-138.996183760653,NA,46.4498444561443,11.5542140216052,22.8948783963714,1.3801216036286
"TREMASON","Tre Mason","RB","STL",418,172.3,67,70.7499444251306,NA,80.6,50.9,76.7,NA,63.67,43.8,50.4,81.6,76.4,69.7,97,87.4,66.4,NA,19.25,69.0392307692308,70.7499444251306,-139.940530726356,20.5,20.9455162878384,6.15951576911969,68.9647098692763,1.78523455585433
"ARRELIOUSBENN","Arrelious Benn","WR","PHI",419,NA,161,23.0646415312118,-0.03,45.2,NA,NA,NA,34.2,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,16.8525,23.0646415312118,-140.206542229442,NA,22.6019444222542,6.49771613557368,22.6001735273344,0.464468003877425
"CHRISHOGAN","Chris Hogan","WR","BUF",420,NA,162,22.725115261531,NA,NA,46,NA,NA,29.05,6.3,NA,NA,NA,18.1,5.6,2.7,NA,NA,29.6,20.2042857142857,22.725115261531,-140.546068499122,NA,16.0572376501184,5.11003437277815,22.3426158965689,0.382499364962133
"ROBERTTURBIN","Robert Turbin","RB","SEA",421,183,68,69.9462040963366,46.53,78,94.3,71.3,NA,72.85,87.6,52.7,51.4,72.6,40.1,77.5,86.2,70.5,NA,24.49,68.2288971861472,69.9462040963366,-140.74427105515,29.4,20.1021955090909,7.07447387023127,66.5557418703746,3.39046222596204
"RISHARDMATTHEWS","Rishard Matthews","WR","MIA",422,NA,163,22.4752317931377,24.89,NA,25,NA,NA,25.24,34.1,8.7,23.3,14.9,17,4.1,3.4,37.3,NA,NA,20.2356060606061,22.4752317931377,-140.795951967516,NA,11.2961947736234,4.10054493320105,21.7725,0.702731793137733
"MARCUSHARRIS","Marcus Harris","WR","NYG",423,NA,164,22.21,NA,NA,29.6,NA,NA,22.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.27,22.21,-141.061183760653,NA,5.22551911296859,2.81337253641721,21.317700956128,0.89229904387199
"KEALOHAPILARES","Kealoha Pilares","WR","CAR",424,NA,165,21.335,28.03,NA,NA,NA,NA,14.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.335,21.335,-141.936183760653,NA,9.46815980008787,3.71294455890653,21.2341266060031,0.100873393996856
"DAMIANWILLIAMS","Damian Williams","WR","MIA",425,NA,166,21.300401912256,10.72,50.5,29.1,NA,NA,34.56,11.9,18.8,8.2,NA,0.3,19.6,NA,NA,NA,NA,17.87,21.300401912256,-141.970781848397,NA,15.4280883816211,4.97663512413847,20.9289256498751,0.371476262380888
"DEVINHESTER","Devin Hester","WR","ATL",426,NA,167,21.1678512997503,-7.68,NA,6.1,NA,NA,16.01,40.5,11.4,NA,NA,1,3.6,30.6,NA,NA,11.55,14.8248333333333,21.1678512997503,-142.103332460903,NA,14.9401205744056,4.87317074437631,20.6644574923725,0.503393807377787
"KEVINWALTER","Kevin Walter","WR",NA,427,NA,168,20.69,42.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.69,20.69,-142.581183760653,NA,NA,NA,20.2610552354092,0.428944764590813
"KYLEWILLIAMS","Kyle Williams","WR","KC",428,NA,169,20.638914984745,21.99,43.6,15.6,NA,NA,29.6,NA,NA,14,NA,5.7,1.2,5.5,NA,NA,10.06,14.29,20.638914984745,-142.632268775908,NA,13.4918961273466,4.56610203624493,19.8740977430367,0.76481724170824
"JORDANTODMAN","Jordan Todman","RB","JAC",429,192.4,69,67.983215642216,93.96,88.8,47.8,97.6,NA,63.22,66.5,22.6,61.5,52.4,41.2,59.5,87,57.2,NA,56.5,68.2511298701299,67.983215642216,-142.707259509271,17.3,21.3708042087207,5.84348354653883,65.0992108891451,2.8840047530709
"JARONBROWN","Jaron Brown","WR","ARI",430,NA,170,19.8831954860734,48.96,NA,17,NA,NA,25.25,13.7,NA,7.3,15.9,4.5,NA,5.1,NA,NA,14.8,15.596,19.8831954860734,-143.38798827458,NA,13.6856102449901,4.60717546514084,19.4575,0.425695486073423
"JEFFJANIS","Jeff Janis","WR","GB",431,NA,171,19.865,NA,40.7,NA,NA,NA,30.83,NA,NA,NA,3.4,18.3,4.1,NA,NA,NA,NA,19.466,19.865,-143.406183760653,NA,16.3982706405279,5.18234399302236,18.725454430921,1.139545569079
"JOSHCOOPER","Josh Cooper","WR","CLE",432,NA,172,19.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,32.1,NA,NA,NA,NA,19.05,19.05,-144.221183760653,NA,18.4554869889689,5.61853795987976,17.332954430921,1.71704556907899
"BRANDONTATE","Brandon Tate","WR","CIN",433,NA,173,18.400908861842,6.21,NA,NA,NA,NA,4.59,3,NA,15.2,4.8,8.5,8.5,43.1,NA,NA,9.34,13.6496984126984,18.400908861842,-144.870274898811,NA,12.3884032914299,4.33212717119877,16.25,2.15090886184201
"BOBBYRAINEY","Bobby Rainey","RB","TB",434,181.4,70,65.1282680985332,33.09,50.7,87.5,56.1,NA,60.52,93.8,39.2,56,43.5,53.3,64.7,87.1,69.1,NA,64.3,63.9686525974026,65.1282680985332,-145.562207052953,27,18.2353133588843,6.60571575114565,64.3998889465534,0.728379151979766
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",435,191.2,71,65.070153679757,NA,81,49.3,83.3,NA,70,95.4,NA,58,92.6,52.3,38.5,18.3,45.1,NA,24.84,62.6670634920635,65.070153679757,-145.62032147173,25.1,25.6306128516568,7.17531808803619,61.7205615999987,3.34959207975824
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",436,160.2,72,63.7296242133498,NA,107.3,111.9,57.2,NA,89.1,71.6,62.5,52.3,39.1,27.9,53.5,12.5,72.6,NA,59.1,66.8703296703297,63.7296242133498,-146.960850938137,29.4,28.5888919615599,7.97419591305929,59.3980083980933,4.33161581525655
"TEVINREESE","Tevin Reese","WR","SD",437,NA,174,16.265,NA,NA,28.6,NA,NA,21.76,NA,NA,NA,10.2,5.7,NA,NA,NA,NA,NA,16.565,16.265,-147.006183760653,NA,10.4942952756883,3.93051725318074,15.81526014017,0.449739859830013
"DARIUSJOHNSON","Darius Johnson","WR","ATL",438,NA,175,16.235,NA,NA,NA,NA,NA,23.94,NA,NA,24,10.1,8.1,NA,NA,NA,NA,NA,16.535,16.235,-147.036183760653,NA,8.62397240255325,3.53395052651869,14.8801886378805,1.35481136211948
"DANESANZENBACHER","Dane Sanzenbacher","WR","CIN",439,NA,176,15.39552028034,NA,NA,19.5,NA,NA,18.15,16.1,NA,9.8,2.4,21.3,1.2,11.2,NA,NA,11.96,11.451,15.39552028034,-147.875663480313,NA,7.16070953964138,3.22369320564316,14.2324284977105,1.16309178262944
"TAVARRESKING","Tavarres King","WR","CAR",440,NA,177,14.3648569954211,NA,NA,NA,NA,NA,26.6,2.8,32.1,32.6,7.2,6.5,2.9,NA,NA,NA,NA,15.8142857142857,14.3648569954211,-148.906326765232,NA,13.9070040592775,4.65411785219941,13.8800956852068,0.484761310214276
"PLAXICOBURRESS","Plaxico Burress","WR","PIT",441,NA,178,14.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14.1,-149.171183760653,NA,NA,NA,13.6483329766135,0.451667023386467
"BRUCEELLINGTON","Bruce Ellington","WR","SF",442,NA,179,13.6601913704136,NA,NA,13.5,NA,NA,23.45,24.9,NA,NA,8.7,3.2,8.4,NA,41.7,NA,NA,15.291369047619,13.6601913704136,-149.61099239024,NA,13.2682713195625,4.51868660904933,13.5926072493216,0.0675841210919934
"LAVELLEHAWKINS","Lavelle Hawkins","WR","TB",443,NA,180,13.6364745828135,-0.03,NA,11.7,NA,NA,15.96,NA,13.7,NA,NA,NA,NA,NA,NA,NA,NA,10.33,13.6364745828135,-149.63470917784,NA,7.12414380820601,3.21594013122397,13.3691337145512,0.267340868262242
"RICARDOLOCKETTE","Ricardo Lockette","WR","SEA",444,NA,181,13.5487399158297,NA,NA,32.7,NA,NA,22.9,6.5,NA,11.4,NA,NA,NA,2.5,NA,NA,NA,11.0666666666667,13.5487399158297,-149.722443844824,NA,12.419339757008,4.33868666585342,12.4197637566364,1.12897615919329
"JURONCRINER","Juron Criner","WR","OAK",445,NA,182,13.1895275132728,NA,47.8,6.5,NA,NA,27.15,NA,NA,8.5,8.7,3.2,7.2,NA,29,NA,NA,15.4972222222222,13.1895275132728,-150.081656247381,NA,15.7344353364569,5.04159022405578,11.6455446787249,1.54398283454788
"JONATHANDWYER","Jonathan Dwyer","RB","ARI",446,175,73,59.7114989866477,NA,56.7,34.5,69.3,NA,52.8,92.5,60.9,57.9,54.9,61.1,63.5,46.7,39.2,NA,79.3,59.0841298701299,59.7114989866477,-150.978976164839,13.7,15.4747726879457,4.8121530588655,58.0862306123568,1.62526837429093
"MARCELREECE","Marcel Reece","RB","OAK",447,186,74,59.0845178095388,21.86,72.5,67.1,85.2,NA,76.86,59.4,89.7,40.3,41.5,42.6,34.1,NA,44.1,NA,53.94,57.6736863136863,59.0845178095388,-151.605957341948,6.4,20.9318124957915,4.56688073847323,55.2071457151217,3.87737209441715
"JOSEPHMORGAN","Joseph Morgan","WR","NO",448,NA,183,11.65,NA,NA,NA,NA,NA,43.92,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6233333333333,11.65,-151.621183760653,NA,22.7122698117119,6.52110855577738,10.7205446787249,0.929455321275075
"JEREMYROSS","Jeremy Ross","WR","DET",449,NA,184,11.6410893574499,-5.49,NA,NA,NA,NA,5.64,10.8,NA,4.7,NA,5,3.6,NA,NA,NA,12.69,10.5002380952381,11.6410893574499,-151.630094403203,NA,5.84149157403516,2.94397789130424,9.7436200162637,1.89746934118615
"BRIANTYMS","Brian Tyms","WR","CLE",450,NA,185,9.8,NA,NA,NA,NA,NA,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,9.8,-153.471183760653,NA,NA,NA,9.6275298595348,0.172470140465197
"DOMENIKHIXON","Domenik Hixon","WR",NA,451,NA,186,9.6872400325274,11.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,13,NA,NA,6.553,9.6872400325274,-153.583943728126,NA,2.24121246947569,2.18060653971951,9.5489098432711,0.138330189256298
"BILALPOWELL","Bilal Powell","RB","NYJ",452,179.8,75,57.0879434151747,16.54,76.4,56.7,58.3,NA,67.21,47.9,78.1,44.6,23.6,45.2,38.5,11.7,45.6,NA,53.9,51.4608571428572,57.0879434151747,-153.602531736312,12.4,20.2144189235699,5.1679246581273,53.276077451024,3.81186596415068
"CLYDEGATES","Clyde Gates","WR","NYJ",453,NA,187,9.5678196865422,10.5,NA,NA,NA,NA,10.06,23.6,NA,NA,2.9,NA,NA,1.9,NA,NA,NA,7.09690476190476,9.5678196865422,-153.703364074111,NA,8.67492478353559,3.54475401891673,9.35249175122762,0.215327935314587
"NAAMANROOSEVELT","Naaman Roosevelt","WR","BUF",454,NA,188,9.53,NA,NA,NA,NA,NA,9.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.53,9.53,-153.741183760653,NA,NA,NA,9.10999175122762,0.420008248772383
"JOSHBOYCE","Josh Boyce","WR","NE",455,NA,189,9.17498350245523,NA,NA,NA,NA,NA,13.35,10.8,NA,5.9,NA,4.9,8.3,NA,26.1,NA,NA,8.75625,9.17498350245523,-154.096200258198,NA,7.77447211498419,3.35382999589873,9.005,0.169983502455231
"GREGSALAS","Greg Salas","WR","NYJ",456,NA,190,9.045,NA,NA,NA,NA,NA,18.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.045,9.045,-154.226183760653,NA,NA,NA,8.88250174961642,0.162498250383578
"ALANBONNER","Alan Bonner","WR","HOU",457,NA,191,8.965,NA,NA,NA,NA,NA,17.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.965,8.965,-154.306183760653,NA,NA,NA,8.70250174961642,0.262498250383578
"BRICEBUTLER","Brice Butler","WR","OAK",458,NA,192,8.80000349923285,16.15,NA,NA,NA,NA,23.48,5.5,NA,4.2,NA,1.3,NA,NA,NA,NA,NA,8.39333333333333,8.80000349923285,-154.47118026142,NA,9.34121940648008,3.68602924011462,8.5725,0.227503499232848
