"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"ODELLBECKHAM","Odell Beckham","WR","NYG",173,81.8478176660083,NA,78.4,60.4,77.8,NA,82.16,3.4,74.6,79.9,88,88.9,83.5,96.1,89.9,NA,77.5,0,0,0,1,76.8155078255078,81.8478176660083,169.1,23.3454271588842,22.2,7.05319681690225
"MIKEWILLIAMS","Mike Williams","WR","BUF",174,81.3149877294264,97.54,71.1,67.6,88.4,NA,75.15,92.7,63.3,76.1,100,74.6,68,93.1,105,NA,96.3,0,0,0,0,83.1983766233766,81.3149877294264,165.4,14.018732620523,23,6.05294829671789
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","PIT",175,81.2348786773862,35.46,133.3,77.7,64.2,NA,88.34,106.3,67,67.1,77.5,68,78,91.8,104.6,NA,67.67,0,0,0,110.018757967888,78.7231666666667,81.2348786773862,137.845512820513,23.5723045375031,12.4223661447932,5.98364374349217
"MARVINJONES","Marvin Jones","WR","CIN",176,80.9076182150673,127.48,83.4,93.9,77.1,NA,85.37,95,74,59.3,60,55.3,77,67.2,81.2,NA,97.81,0,0,0,4.50002416227297,83.834645021645,80.9076182150673,153.1,18.960085894923,35.7,8.05406189244763
"BLAKEBORTLES","Blake Bortles","QB","JAC",177,80.3495646268197,NA,48.46,142.76,72.5,NA,83.198,52.5,64.66,60.2,131.9,91.42,106.5,NA,52.96,NA,51.94,210.5,118.5,88,20.4999421506858,81.0870366300366,80.3495646268197,224.3,32.232662622366,29.5,8.910094241431
"JAREDCOOK","Jared Cook","TE","STL",178,79.2075136318181,125.72,77.1,72.2,71.7,NA,75.13,87.5,84,78.5,92.5,72.6,76.5,71.8,94.1,NA,83.2,0,0,0,0,83.1310476190476,79.2075136318181,170.35,14.4032680395728,8.8,4.50607503048363
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",179,79.0867276002545,103.34,77.4,84.8,59.4,NA,73.51,78.8,64.9,70.3,84,45.5,68,89.7,80.4,NA,83.47,0,0,0,2.99991460676046,78.0712294372294,79.0867276002545,188,14.123793734353,13,4.94423254179629
"ERICEBRON","Eric Ebron","TE","DET",180,78.514780604928,NA,84.1,96.6,71.6,NA,81.83,74,66.5,71.2,76.5,75.2,65.5,78.5,88.2,NA,78.4,0,0,0,0,78.1118498168498,78.514780604928,172.617677642981,8.66712355797647,10.9812669305324,4.0802613168621
"DONNIEAVERY","Donnie Avery","WR","KC",181,77.2661080074349,69.44,77.4,73.3,82.4,NA,76.23,76.5,70.9,84.7,66.5,57.2,77,86.4,95.6,NA,84.33,0,0,0,1.82524075739575,76.8500952380952,77.2661080074349,184.3,9.55890517433184,10.9,4.17536594826367
"TYLEREIFERT","Tyler Eifert","TE","CIN",182,77.1324108925149,28.5,79.4,63.1,68.5,NA,71.87,82.5,77.1,84.5,86,83.3,98.5,77.1,101,NA,67.1,0,0,0,0,76.8347857142857,77.1324108925149,161.7,17.5121269912664,19.7,6.09126248756912
"TRAVISKELCE","Travis Kelce","TE","KC",183,76.4003520444679,NA,83.1,87.7,62.6,NA,79.9,59.5,76.7,76,91,62.7,90,32.7,91.4,NA,85.8,0,0,0,0,70.2809523809524,76.4003520444679,164.398076923077,16.9673630908403,12.9475653402716,5.27065735607801
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",184,75.8347682719043,68.46,103.9,77.8,83.3,NA,83.395,38.4,67.6,75.4,58,52.3,58.5,NA,59.8,NA,92,0,0,0,43,74.9177838827839,75.8347682719043,176.9,17.733598073742,20.1,6.1619835792687
"GARRETTGRAHAM","Garrett Graham","TE","HOU",185,75.5746246049671,79.16,77.3,74.1,66.5,NA,74.62,100.6,79.5,74,70,67,87,74.1,93.2,NA,78.7,0,0,0,0,77.133119047619,75.5746246049671,165.1,9.61348972097982,18.3,5.01127981236299
"AARONDOBSON","Aaron Dobson","WR","NE",186,75.2062502384032,35.74,90.5,57.7,91.2,NA,65.4,110,28.5,50,82.5,88.3,36,88.6,114.3,NA,94.8,0,0,0,0,76.2797294372294,75.2062502384032,134.739957264957,28.153446766518,25.9537745321683,8.03586299680473
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",187,72.1464151840641,86.58,106,66,48.1,NA,77.64,77.3,86.1,42.9,60,55.2,60,106.4,85.2,NA,74.5,0,0,0,94.7541259486063,72.3971428571429,72.1464151840641,162.777282491944,19.5615930046385,18.4439994981255,6.18996856817812
"COBYFLEENER","Coby Fleener","TE","IND",188,71.9158983956328,101.44,78.1,60,73.3,NA,69.59,54.5,67.5,74.2,74,67.1,79.5,65.4,82.1,NA,71.8,0,0,0,0,74.6726666666667,71.9158983956328,175.781318681319,11.1241650878211,8.93277139489976,4.13775896603255
"ANDREHOLMES","Andre Holmes","WR","OAK",189,71.5500020722297,NA,65.7,90.8,58.3,NA,62.23,48.9,27.1,69.2,101,60.5,73,94.2,102.4,NA,57.6,0,0,0,0,68.3262424242424,71.5500020722297,160.9,21.9544915093905,23.7,7.05879951389303
"LANCEDUNBAR","Lance Dunbar","RB","DAL",190,71.1504672343404,-0.4,82.5,70.8,48.6,NA,74.31,74.5,93,75.2,74,49.8,57.5,79.9,103.7,NA,88.9,0,0,0,71.3499615112923,70.0994761904762,71.1504672343404,150.1,25.317753109774,21.6,7.21642544097579
"JAMESSTARKS","James Starks","RB","GB",191,70.5238670000096,59.7,90.6,63.1,65.2,NA,70.13,80.6,55.9,55.3,66,46.8,64,83.7,96.3,NA,52.31,0,0,0,82.5,67.6443333333333,70.5238670000096,161.2,14.7936971283474,13.95,5.12901256871791
"JAMESWHITE","James White","RB","NE",192,69.6747718349633,NA,80.5,52.6,41.9,NA,59.41,59.3,55.5,53.9,98,45.7,79.5,NA,94.5,NA,67.59,0,0,0,87.5,66.75,69.6747718349633,149.9,18.4579034562433,20.7,6.31388631758052
"BRIANHOYER","Brian Hoyer","QB","CLE",193,69.6533683004004,178.68,36.56,75.78,62.86,NA,57.086,88.32,54.06,27.34,39.7,62.66,51.5,235,151.1,NA,69.45,151.5,93.525,59.5,11.2999380327112,84.4687619047619,69.6533683004004,197,60.4815066698486,27.4,11.9758772470141
"LANCEMOORE","Lance Moore","WR","PIT",194,69.6199552053279,56.34,73.1,80.7,72.2,NA,72.48,69.3,59.5,58,50,66.1,68,118.9,77,NA,75.7,0,0,0,0,71.537670995671,69.6199552053279,187.3,16.2833295728491,34.3,7.58431408214421
"ROYHELU","Roy Helu","RB","WAS",195,68.894949942938,35.26,79.2,59.6,73.7,NA,67.04,83.5,57.3,52.6,66.5,62.9,73,81.2,84.9,NA,72.9,0,0,0,64.9999769028515,68.4081428571429,68.894949942938,174.6,13.671778263237,17.1,5.35101676578055
"ANDREROBERTS","Andre Roberts","WR","WAS",196,68.6219423191557,15.94,71.5,63.1,80.2,NA,68.57,53.3,60.2,62,72.5,51.2,62,72.3,79.9,NA,85.95,0,0,0,1.35389605504679,66.7400346320346,68.6219423191557,196,17.1557696058565,33.2,7.56295913840433
"STEVEJOHNSON","Steve Johnson","WR","SF",197,68.5510137321552,89.9,81.5,49.4,58.6,NA,67.19,65.8,60.6,66.4,76,69.3,73,78.8,81.4,NA,33.4,0,0,0,0,68.6628614718615,68.5510137321552,170.2,14.5258657701917,23.9,6.21310184373837
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",198,68.4127690742228,33.02,83.5,84.2,68.9,NA,78.34,69.4,66.9,63.3,73,64.1,59,73.7,82.2,NA,62.05,0,0,0,4.4999905517221,68.5925324675325,68.4127690742228,171.8,13.1366250244485,21.1,5.7368754838351
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",199,68.050652450705,59.66,75.3,82.7,48.8,NA,70.96,73.9,69,64,64,63.6,55.5,70.2,78,NA,78.6,0,0,0,0,68.834,68.050652450705,180.1,9.51357399245363,22.5,5.47042074035585
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",200,67.7614062469493,-1.16,38.6,80,67.2,NA,54.66,72.7,59.7,68.2,85,55.9,36,81.3,92,NA,78.7,0,0,0,0,61.8552813852814,67.7614062469493,172.3,24.6411561381396,21.4,7.11493769365276
"DENARIUSMOORE","Denarius Moore","WR","OAK",201,67.5996440939656,154.16,84.1,78.7,85.1,NA,66.4,74.4,50.7,33.6,18,61.7,75.5,14.1,79.3,NA,57.4,0,0,0,0,66.9157142857143,67.5996440939656,190.4,34.3418026752966,23,8.42792505935893
"DONALDBROWN","Donald Brown","RB","SD",202,67.0727667312252,84.54,80.9,55.5,72.4,NA,65.48,62.3,50.4,65.2,58,71.4,69.5,31,54.4,NA,67.5,0,0,0,88.65,65.7011666666667,67.0727667312252,161.3,13.4513812355036,22.2,5.89696751231385
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",203,66.0869192744194,75.18,64.7,52.7,49.2,NA,57.72,88.9,67.3,59.9,69,57.1,42,109.3,79.8,NA,63.7,0,0,0,62.5,66.6607380952381,66.0869192744194,177.8,17.3219071736304,30.8,7.31333576544109
"MICHAELVICK","Michael Vick","QB","NYJ",204,65.9400468448243,4.42,85.48,79.5,101.98,NA,76.81,14.1,40.6,32,49.2,113.98,52.4,NA,151.28,NA,8.97,115.5,65.25,46.9999706212462,24,67.5546153846154,65.9400468448243,244.5,44.1422221130396,44.5,11.9833486940539
"EDDIEROYAL","Eddie Royal","WR","SD",205,65.5364175356435,96.06,71.2,48.6,62.4,NA,54.05,90.2,45.6,43.2,35,54,58,80.1,81.9,NA,50.81,0,0,0,2.00001410011028,64.5727705627706,65.5364175356435,192.5,18.7338173975758,0.5,4.08172343490393
"CHRISTINEMICHAEL","Christine Michael","RB","SEA",206,65.3996217657164,NA,126.9,92.3,54.2,NA,87.42,54.8,47.3,59.3,48,70.8,43,30,97.6,NA,41.6,0,0,0,84.0000120990814,65.9739560439561,65.3996217657164,150.364393125671,27.8130347600563,14.1869999581771,6.67703450479385
"JOHNBROWN","John Brown","WR","ARI",207,64.0054303231826,NA,54.2,NA,60.2,NA,69.89,65.4,52.7,65.6,86,64.9,39.5,NA,NA,NA,67.92,0,0,0,0.5,65.3828282828283,64.0054303231826,153.95,12.2885081365568,13.35,4.76899377423786
"AUSTINSEFERIANJENKINS","Austin Seferian-Jenkins","TE","TB",208,63.0752377067427,NA,75.7,83.1,56.1,NA,59.7,6.6,23.7,54.4,71.5,50.4,NA,NA,68.9,NA,76.1,0,0,0,0,58.2045454545455,63.0752377067427,184.9,23.3559025048955,25,7.36829910565527
"MIKETOLBERT","Mike Tolbert","RB","CAR",209,62.9501163289774,66.76,80.6,64.3,74,NA,74.55,65.1,NA,58.4,74,48,51.5,12.5,79.7,NA,63.9,0,0,0,61.5500473340068,62.886804029304,62.9501163289774,178.4,18.0537845311568,14.9,5.61648440427477
"SCOTTCHANDLER","Scott Chandler","TE","BUF",210,62.8076075432384,59.7,73.6,78.1,55.9,NA,69.13,84.1,66.2,50.4,47,46.1,45.5,65.5,64.9,NA,71.7,0,0,0,0,62.4758095238095,62.8076075432384,223.5,12.3588175800932,50.5,8.9417003781498
"NATEBURLESON","Nate Burleson","WR","CLE",211,62.6965746408231,69.34,63.4,NA,NA,NA,53.9,NA,55.5,55.8,29.5,79.6,58,91.9,NA,NA,NA,NA,NA,NA,0.5,61.4746825396825,62.6965746408231,215.5,17.5998251253938,38.4,8.19776848806205
"BRIANQUICK","Brian Quick","WR","STL",212,61.7382861602192,23.02,54.1,80.3,NA,NA,65.63,61,60.9,59.7,53,48.4,57.5,69.1,87.8,NA,88.9,0,0,0,0,57.7356926406926,61.7382861602192,160.4,17.4700315558989,29.3,7.16249674972221
"MARLONBROWN","Marlon Brown","WR","BAL",213,61.6255794382684,64.72,73.4,38.1,60.3,NA,53.13,73.7,38.1,61.2,80,54.2,67,62.2,74.6,NA,30.18,0,0,0,0,59.6886233766234,61.6255794382684,191.6,15.1437759492143,23.9,6.28531152035823
"ZACHMILLER","Zach Miller","TE","SEA",214,61.4928808444612,145.22,72.2,45.1,45,NA,31.185,67.2,63.5,61.4,63,40,64,60.4,77.3,NA,56.5,0,0,0,0,63.4195952380952,61.4928808444612,217.5,26.7440469626338,26.5,7.93239046458963
"ZACHMILLER","Zach Miller","TE","SEA",214,61.4928808444612,145.22,72.2,45.1,45,NA,31.185,67.2,63.5,61.4,63,40,64,60.4,77.3,NA,56.5,0,0,0,0,63.4195952380952,61.4928808444612,217.5,26.7440469626338,26.5,7.93239046458963
"MYCHALRIVERA","Mychal Rivera","TE","OAK",216,61.2997586276553,NA,71.7,75,59.4,NA,67.79,72,59.5,40.4,56,50.7,64,39,70.9,NA,55.6,0,0,0,0,61.4806043956044,61.2997586276553,181,11.7214172810681,12,4.55138880330792
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",217,60.6622548708532,31.34,89.1,99.2,71.8,NA,77.25,50.2,32,66.1,65.5,63.3,47,39.3,72.1,NA,36.5,0,0,0,0,60.4364285714286,60.6622548708532,162.183867521368,21.2967207530917,22.4411184726264,6.84081190790475
"LEVINETOILOLO","Levine Toilolo","TE","ATL",218,60.4001175949957,NA,65.1,67.4,NA,NA,50.69,36.4,54.7,60.4,74,46.1,39,79.8,73.7,NA,84,NA,0,NA,0,60.8741666666667,60.4001175949957,208.4,15.7479409669001,37.3,7.85804596347547
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",219,59.9003112783209,35.86,105,NA,55.9,NA,73.59,65.1,57.3,36.7,34.5,41.9,65,65.2,98.5,NA,52.9,0,0,0,77.899937692186,59.6856043956044,59.9003112783209,172.7,22.2555578768598,31.1,7.92351752004798
"CHRISGIVENS","Chris Givens","WR","STL",220,59.1668350766726,115.3,80.4,45.4,76.2,NA,62.21,49.5,43.5,45.4,35,57.5,57,39.5,103.7,NA,14.58,0,0,0,2.00004968275056,60.3778095238095,59.1668350766726,174,27.1291691382517,29.8,8.34732406781188
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",221,57.6995515936605,NA,63.4,62.5,40.1,NA,51.75,14.7,33.8,62.9,87,59.5,67.5,100.4,72,NA,33.33,0,0,0,82.65,56.749010989011,57.6995515936605,183.4,23.1431683722798,11.8,5.86372758111924
"DEREKCARR","Derek Carr","QB","OAK",222,57.2757026828397,NA,27.54,164.02,80.56,NA,40.522,184.12,13,41.8,51.1,57.58,43,NA,26.98,NA,195.3,126.5,80,52.5,9.99998412373614,73.3965641025641,57.2757026828397,205,65.2773580707505,43.6,14.352334990685
"CJANDERSON","C.J. Anderson","RB","DEN",223,56.8348417823206,NA,71,24.5,74.6,NA,58.68,21.7,57,65.1,57,50.6,47.5,23.6,80.3,NA,33.74,0,0,0,80,51.3712087912088,56.8348417823206,179.5,19.9303913016252,17,6.07119537248054
"JEROMESIMPSON","Jerome Simpson","WR","MIN",224,56.5947672399577,78.26,75.1,64.8,59.3,NA,63.15,47.6,34.7,38.2,23,53.7,68,75.5,74.2,NA,43.4,0,0,0,0,56.4071428571429,56.5947672399577,NA,17.3947846958617,NA,5.91601510581421
"ANDREWQUARLESS","Andrew Quarless","TE","GB",225,56.0844904856993,73.82,65.1,NA,50.7,NA,41.17,58.5,33.5,32.5,19.5,57.4,47,70.8,80.1,NA,NA,0,0,0,0,53.2982051282051,56.0844904856993,NA,18.5418951296786,NA,6.18412032979422
"JACEAMARO","Jace Amaro","TE","NYJ",226,55.9599926250726,NA,80.4,75.2,55.6,NA,60.92,80.8,15.6,36.2,52,51.9,51,35,62,NA,43.4,0,0,0,0,54.5168131868132,55.9599926250726,181.8,18.8435551112514,12.2,5.40610968521395
"TREMASON","Tre Mason","RB","STL",227,55.7500823976318,NA,63.2,37.7,59.1,NA,48.77,33,37.4,61.4,57,53.9,76,89.4,67.4,NA,17.64,0,0,0,68.9999972492478,53.1754945054945,55.7500823976318,172.2,19.1980725528265,20.6,6.38917337529695
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",228,55.2253091784504,80.92,71.1,51.4,50.4,NA,55.79,87.5,50.8,51.3,58,49.1,46,52.6,70.7,NA,45.5,0,0,0,0,57.9462380952381,55.2253091784504,219.3,13.3994904979404,35.2,7.34819481140502
"TIMWRIGHT","Timothy Wright","TE","TB",229,54.8002839949242,NA,57.4,32,68.5,NA,NA,44.8,57.6,59,48.5,55,64,53.4,76.1,NA,41.7,0,0,0,0.5,54.4207692307692,54.8002839949242,149,12.0279472542706,0,3.24201826237095
"BRANDONGIBSON","Brandon Gibson","WR","MIA",230,54.2800160977482,29.84,NA,49.1,NA,NA,54.69,78.5,47,40.5,44.5,43,37,75.9,76.4,NA,81.8,NA,0,NA,0,54.7775,54.2800160977482,NA,18.3040746208945,NA,6.12853638696279
"JORDANTODMAN","Jordan Todman","RB","JAC",231,54.2502093474189,67.8,69.8,34.2,73.4,NA,47.84,52.1,15.8,46.3,39,28.8,47.5,89,57.2,NA,56.8,0,0,0,62,52.8821904761905,54.2502093474189,191.6,19.310545829152,17.2,6.02117940158783
"ROBERTTURBIN","Robert Turbin","RB","SEA",232,54.1866020250708,34.54,61,66.7,52.1,NA,55.67,65.4,39.5,39.2,57,29.9,58.5,89.2,71.5,NA,30.39,0,0,0,71.4095109813835,52.4707857142857,54.1866020250708,183,17.243348199896,29.4,7.14721621161817
"BOBBYRAINEY","Bobby Rainey","RB","TB",233,54.089914297593,24.74,39.5,64.7,37.5,NA,44.56,65.2,29,41.2,32.5,38.7,46.5,89.1,70.1,NA,70.4,0,0,0,67.1399408284024,51.7989285714286,54.089914297593,182.2,18.998109622559,25.9,6.95993193967128
"BRENTCELEK","Brent Celek","TE","PHI",234,53.8271654185714,53.36,74.2,58.7,47.5,NA,60.09,70.3,55.6,42.8,59,43.7,36.5,34.2,70,NA,49,0,0,0,0,54.3826666666667,53.8271654185714,NA,12.4464049489741,NA,4.75946869034573
"ALLENROBINSON","Allen Robinson","WR","JAC",235,53.2935662187913,NA,86.4,34.5,49.1,NA,51.59,NA,31.5,69.2,69,65.5,42,54.5,61.3,NA,33.8,0,0,0,0,49.3223076923077,53.2935662187913,211.5,16.9489485460952,35.5,7.79661825971465
"BRANDONLAFELL","Brandon LaFell","WR","NE",236,52.3979963590141,-0.06,77.6,36.4,86.1,NA,58.56,64.5,20.9,45,34,45.5,48,12.2,71.2,NA,25.2,0,0,0,1,46.5770411255411,52.3979963590141,172.2,25.2436164055543,21,7.14050214369105
"RICHARDRODGERS","Richard Rodgers","TE","GB",237,52.25017681904,NA,77.7,89.2,NA,NA,57.77,36.5,43,33.4,43,49.8,30,NA,NA,NA,68.9,NA,0,NA,0,53.027,52.25017681904,181.5,19.976902245677,30.7,7.61239153447773
"JERMICHAELFINLEY","Jermichael Finley","TE",NA,238,52.0883664449505,NA,59.8,NA,NA,NA,45.9,NA,49.4,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.81,52.0883664449505,174,19.7527002373515,0,4.14474156069712
"OWENDANIELS","Owen Daniels","TE","BAL",239,52.0673086246654,61.82,58.4,49.9,52.1,NA,49.87,50.5,34.8,54.7,58.5,56.8,10.5,48.4,66.2,NA,35.8,0,0,0,0,50.093,52.0673086246654,184.3,14.1521260197583,15.2,5.19416201364498
"TIMOTHYWRIGHT","Timothy Wright","TE","NE",240,52.04,NA,NA,NA,NA,NA,52.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.04,52.04,173.1,NA,26.7,7.808475005141
"CODYLATIMER","Cody Latimer","WR","DEN",241,51.9000211084753,NA,55.3,49.3,36.1,NA,45.58,32.5,34.9,52.3,39,70.6,50.5,NA,63.5,NA,66.4,0,0,0,0,51.0253846153846,51.9000211084753,165.6,12.7077274271853,25.7,6.20241095421517
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",242,50.8496206291716,NA,83.7,83.7,44.6,NA,68,54.2,46.3,39.9,29.5,21.5,40.5,12.5,73.6,NA,81.2,0,0,0,68.1499352044428,52.7472527472528,50.8496206291716,159.1,24.0688116097927,28.8,7.87758792283255
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",243,49.6501522924469,NA,65,37.1,62.9,NA,54.32,73,NA,43.8,71,39.9,29.5,19.3,45.1,NA,25.13,0,0,0,67.5999987230019,46.8970238095238,49.6501522924469,191.5,18.0810023145004,25.1,6.76307828578565
"JASONAVANT","Jason Avant","WR","CAR",244,49.3500900042593,33.18,73.6,38.6,48.1,NA,50.3,51,37.1,42.5,39,25.9,57,76,64.7,NA,56.9,0,0,0,0,50.9170887445887,49.3500900042593,NA,14.8971527628457,NA,5.33226296732763
"BRANDONMYERS","Brandon Myers","TE","TB",245,48.8001409476517,89.78,NA,42,NA,NA,35.59,83.6,46.4,25.3,18,50.8,31.5,68.5,63.2,NA,36.4,NA,0,NA,1,49.9922527472527,48.8001409476517,215,22.6992212354735,48,9.86984321933925
"TEDGINN","Ted Ginn","WR","ARI",246,48.6223307030745,46.9,64.5,44.4,62.9,NA,51.46,48.1,23.7,32.7,35,37.1,32,69.4,66.2,NA,27.5,0,0,0,2.99997221806681,50.235948051948,48.6223307030745,NA,15.2753307548586,NA,5.42065157601248
"JARVISLANDRY","Jarvis Landry","WR","MIA",247,48.4462580409058,NA,57.5,62.1,59.6,NA,50.68,NA,16.4,52.3,59,42.6,67,29.9,27.4,NA,22.3,0,0,0,0,45.7211388611389,48.4462580409058,213.6,17.3213522986673,40.9,8.44547416980483
"MARCELREECE","Marcel Reece","RB","OAK",248,48.1198137879002,18.6,57.9,55.3,67.4,NA,61.9,50,72.3,31.9,36.5,34.6,26.5,NA,44.1,NA,53.94,0,0,0,30.1985201081931,46.9479120879121,48.1198137879002,188,16.4579345683597,8.6,4.7237657994314
"DAVIDNELSON","David Nelson","WR","NYJ",249,48.0495776733515,6.82,53.1,55,NA,NA,40.81,51.7,50.9,65.6,12,43,53,57,37.5,NA,49.2,0,0,0,0,41.1402922077922,48.0495776733515,NA,17.110121011426,NA,5.84948287088312
"PAULRICHARDSON","Paul Richardson","WR","SEA",250,47.0820418753936,NA,66.8,42.5,NA,NA,59.15,10.9,NA,55.1,59.5,37.7,67.5,15.6,33.6,NA,32.2,0,0,0,0,41.5840659340659,47.0820418753936,225.5,19.6354283236843,53.5,10.1283512660544
"BRANDONPETTIGREW","Brandon Pettigrew","TE","DET",251,46.4999699243015,48.44,61.9,NA,43.7,NA,44.31,44.5,51.5,37.5,25.5,39.1,34,63.7,56.1,NA,53.4,0,0,0,0,46.6307142857143,46.4999699243015,179.5,10.9966817839024,16.5,4.97114239172378
"DAVANTEADAMS","Davante Adams","WR","GB",252,46.049753938486,NA,86.8,48.5,45.4,NA,55.79,44.8,30.1,41,45,55.3,30.5,50.7,78.9,NA,27.1,0,0,0,0,48.6726573426573,46.049753938486,194,17.5613487304014,36,7.92423369789794
"JONATHANDWYER","Jonathan Dwyer","RB","ARI",253,45.6505949683078,NA,42.1,22.5,51.3,NA,38.46,66.3,46.1,43.3,39.5,45.7,48.5,48.7,40.2,NA,86.9,0,0,0,68.500015934319,45.4254285714286,45.6505949683078,175.2,15.2707922988919,13.9,5.1791614789246
"BILALPOWELL","Bilal Powell","RB","NYJ",254,45.0880864189002,13.04,59.8,48.8,42.3,NA,50.47,35.5,58.7,33.6,16,34.4,27.5,11.7,45.6,NA,63.7,0,0,0,49.4385247564541,39.7456190476191,45.0880864189002,179.8,17.2184929494584,12.4,5.23862296447296
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",255,45.086506111646,NA,59.2,43.6,NA,NA,50.6,39.2,47.6,40.3,31,27.9,54,57.3,35.8,NA,46.6,NA,0,NA,0,44.1630952380952,45.086506111646,NA,10.006282117659,NA,4.18915770812265
"ROBHOUSLER","Rob Housler","TE","ARI",256,44.9860208694555,85.5,55.2,NA,NA,NA,NA,NA,NA,25.4,27,44.4,27.5,65.2,66.8,NA,23.4,NA,NA,NA,NA,46.3715555555556,44.9860208694555,NA,22.5902326484503,NA,7.13030685658349
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",257,44.9426597499565,33.62,79.4,10.2,59.2,NA,52.88,55,30.6,52.4,44.5,55.3,1,3.2,74.1,NA,31.38,0,0,0,2.00002484137528,41.8781493506494,44.9426597499565,244,24.5143394233383,23,7.27947668043758
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",258,44.8900364087252,42.36,64.6,48.7,NA,NA,40.85,58,43.3,22.5,44,25.9,36.5,56.4,69,NA,47.6,NA,0,NA,0,45.9911538461538,44.8900364087252,NA,13.6452591560548,NA,5.03966758509317
"COLEBEASLEY","Cole Beasley","WR","DAL",259,44.7265585357312,-0.52,69.2,42.2,54.3,NA,51.26,62.3,34.9,35,36,41,31,33.1,59.2,NA,43.8,0,0,0,0,42.1733766233766,44.7265585357312,NA,17.1667235604875,NA,5.86271214563001
"JARIUSWRIGHT","Jarius Wright","WR","MIN",260,44.3996354721407,51.78,46.5,28.6,NA,NA,29.91,67.9,7.6,54.8,59.5,48.6,13,53.9,54,NA,25.6,0,0,0,0,38.8185714285714,44.3996354721407,NA,18.7162753800687,NA,6.22487687311407
"AUSTINPETTIS","Austin Pettis","WR","STL",261,43.570223425102,92.4,55.8,36.1,NA,NA,29.15,52.6,7.9,8.5,NA,21.4,18,NA,70.8,NA,NA,NA,0,NA,0,38.1314393939394,43.570223425102,NA,28.0534217560394,NA,8.40717567074082
"JACOBYJONES","Jacoby Jones","WR","BAL",262,43.2233713634288,4.02,56.5,47.8,NA,NA,37.99,46.4,33.5,26.7,13.5,38.9,21,38.6,71.8,NA,50.48,0,0,0,0,40.7566233766234,43.2233713634288,NA,18.2493687281056,NA,6.11575040297485
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",263,42.7997243016983,80.34,54.4,NA,38.4,NA,40.19,NA,24.3,36,7.5,56.7,51,28.2,NA,NA,NA,0,0,0,77.5,40.713,42.7997243016983,194,20.1828849661181,51.5,9.96812900045617
"STEPHENHILL","Stephen Hill","WR","NYJ",264,42.345,16.08,53.3,NA,NA,NA,37.81,NA,47.6,44.2,63,57.5,34.5,24.3,NA,NA,NA,NA,NA,NA,0,41.9766666666667,42.345,NA,15.4275449908417,NA,5.45622742871865
"ADRIENROBINSON","Adrien Robinson","TE","NYG",265,42.1997127902674,50.54,55.1,40.8,NA,NA,43.35,52,44.4,36.4,7,37.4,27,78,NA,NA,23.9,NA,0,NA,0,42.9381318681319,42.1997127902674,246.5,17.771819090568,52.5,9.79846846924093
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",266,42.0896582917946,NA,75.1,38.2,50,NA,50.91,NA,34.6,24.5,33,45.4,54.5,NA,37.2,NA,12.68,0,0,0,0,38.0075,42.0896582917946,NA,16.5613562795497,NA,5.72122434666897
"ANDREBROWN","Andre Brown","RB","HOU",267,42.0672642035975,59.66,NA,NA,NA,NA,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20.0942857142857,42.0672642035975,170.8,18.0029386490095,9.2,4.97157630817253
"ALLENHURNS","Allen Hurns","WR","JAC",268,41.86,NA,NA,62.9,NA,NA,39.92,30.4,26,NA,9.5,NA,NA,NA,NA,NA,65.8,NA,0,NA,0,38.87,41.86,176,21.9246953608634,22,6.8647486390844
