"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"MARVINJONES","Marvin Jones","WR","CIN",120.1,14.7359210238469,0.0651465798045603,14.7359210238469,111
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",120.65306122449,9.89994676976453,0.478827361563518,9.89994676976453,120
"MONTEEBALL","Montee Ball","RB","DEN",120.68,23.8511027426578,0.162866449511401,40.0302,119
"TERRELLEPRYOR","Terrelle Pryor","WR","CLE",122,0,0.0195439739413681,0,122
"STEVEJOHNSON","Steve Johnson","WR","SD",122.110749185668,14.3041465864834,1,17.7912,122
"CAMERONARTISPAYNE","Cameron Artis-Payne","RB","CAR",123,0,0.00651465798045603,0,123
"COLEBEASLEY","Cole Beasley","WR","DAL",123,0,0.0195439739413681,0,123
"ANQUANBOLDIN","Anquan Boldin","WR","SF",124.100977198697,8.2354783478026,1,2.9652,126
"NICKFOLES","Nick Foles","QB","STL",124.2,2.82097407588976,0.0651465798045603,2.82097407588976,126
"REGGIEBUSH","Reggie Bush","RB","SF",124.428571428571,16.9991393930184,0.273615635179153,16.3086,126
"DUKEJOHNSON","Duke Johnson","RB","CLE",124.892508143322,16.8722083402527,1,26.6868,124
"ZACHERTZ","Zach Ertz","TE","PHI",124.909871244635,14.7585608260346,0.758957654723127,5.9304,130
"ERICDECKER","Eric Decker","WR","NYJ",125.540069686411,13.359118464516,0.93485342019544,8.8956,121
"KNILEDAVIS","Knile Davis","RB","KC",125.550522648084,12.2084198592672,0.93485342019544,4.4478,125
"JOSHHILL","Josh Hill","TE","NO",125.913043478261,9.13072003235116,0.149837133550489,10.3782,123
"PIERREGARCON","Pierre Garcon","WR","WAS",127.120521172638,15.0270497624814,1,19.2738,124
"KHIRYROBINSON","Khiry Robinson","RB","NO",127.25,2.04939015319192,0.0521172638436482,2.04939015319192,128
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",127.390163934426,12.1350095000021,0.993485342019544,16.3086,127
"FREDJACKSON","Fred Jackson","RB","BUF",128,12.9614813968157,0.0260586319218241,12.9614813968157,121
"CARSONPALMER","Carson Palmer","QB","ARI",128.026402640264,9.59542329834542,0.986970684039088,4.4478,125
"DEANGELOWILLIAMS","DeAngelo Williams","RB","PIT",128.462962962963,13.5214788813503,0.351791530944625,18.5325,128.5
"DEVANTEPARKER","DeVante Parker","WR","MIA",129.367588932806,15.6809476740833,0.824104234527687,20.7564,126
"NEWYORKJETS","NYJets ","DEF","NYJ",129.964169381107,7.33658703736534,1,8.8956,131
"VERNONDAVIS","Vernon Davis","TE","SF",130.25,4.78191035744781,0.0521172638436482,4.78191035744781,132
"ANTONIOGATES","Antonio Gates","TE","SD",130.260869565217,6.16958411207287,0.149837133550489,6.16958411207287,130
"JONASGRAY","Jonas Gray","RB","NE",130.740740740741,14.9813779045836,0.527687296416938,22.239,129
"BALTIMORERAVENS","Baltimore ","DEF","BAL",131.375,1.70782512765993,0.0521172638436482,1.70782512765993,132
"ADAMVINATIERI","Adam Vinatieri","K","IND",131.469055374593,8.45836709663089,1,5.9304,137
"DENVERBRONCOS","Denver ","DEF","DEN",132.575757575758,10.1392246412987,0.644951140065147,8.8956,134
"KENDALLWRIGHT","Kendall Wright","WR","TEN",132.756345177665,14.6322792051473,0.641693811074919,13.3434,141
"JAMESSTARKS","James Starks","RB","GB",133,0,0.283387622149837,0,133
"DARRENSPROLES","Darren Sproles","RB","PHI",133.473684210526,12.1529694779261,0.495114006514658,13.3434,136
"PERCYHARVIN","Percy Harvin","WR","BUF",133.730769230769,8.44152988786169,0.169381107491857,1.4826,128
"DETROITLIONS","Detroit ","DEF","DET",133.8,4.28952211790544,0.0325732899022801,4.28952211790544,135
"JAMEISWINSTON","Jameis Winston","QB","TB",133.857142857143,6.31063989023109,0.0456026058631922,5.9304,138
"JAYCUTLER","Jay Cutler","QB","CHI",134,4.09878030638384,0.0195439739413681,4.4478,135
"RICHARDRODGERS","Richard Rodgers","TE","GB",134,8.28078671210825,0.0716612377850163,8.28078671210825,140
"ARIZONACARDINALS","Arizona ","DEF","ARI",134.034749034749,4.67414431031729,0.843648208469055,2.9652,135
"STEPHENGOSTKOWSKI","Stephen Gostkowski","K","NE",134.820846905537,10.0461592472087,1,10.0461592472087,140
"INDIANAPOLISCOLTS","Indianapolis ","DEF","IND",136,0,0.0456026058631922,0,136
"ROYHELU","Roy Helu","RB","OAK",136.5,11.7110267759983,0.0912052117263844,17.0499,136.5
"CODYPARKEY","Cody Parkey","K","PHI",136.592057761733,4.93761902335932,0.90228013029316,2.9652,134
"DANBAILEY","Dan Bailey","K","DAL",136.739413680782,4.68942388648462,1,2.9652,137
"STEVENHAUSCHKA","Steven Hauschka","K","SEA",136.938110749186,3.25888634504439,1,2.9652,136
"COBYFLEENER","Coby Fleener","TE","IND",137,0,0.0195439739413681,0,137
